"number","created_by","created_at","state","commits","merged_by","merged_at"
"3192","brettdh","2016-05-14 00:46:52","closed","3","sigmavirus24","2016-05-17 15:45:12"
"3188","Lukasa","2016-05-12 09:58:34","closed","1","sigmavirus24","2016-05-12 13:11:19"
"3185","brettdh","2016-05-11 13:09:02","closed","3","sigmavirus24","2016-05-17 15:42:32"
"3184","davidsoncasey","2016-05-11 04:01:14","closed","5","",""
"3181","davidsoncasey","2016-05-06 21:46:07","closed","2","",""
"3179","messense","2016-05-05 03:17:47","closed","0","Lukasa","2016-05-06 12:59:01"
"3178","haikuginger","2016-05-05 00:26:23","closed","4","Lukasa","2016-05-22 16:02:09"
"3176","RonenHoffer","2016-05-04 17:01:34","closed","3","",""
"3173","Lukasa","2016-05-03 07:08:00","closed","1","sigmavirus24","2016-05-05 17:18:28"
"3171","luv","2016-05-02 21:08:34","closed","1","Lukasa","2016-05-03 07:44:42"
"3139","markshannon","2016-04-29 15:50:39","closed","1","sigmavirus24","2016-04-29 16:05:20"
"3136","Natim","2016-04-28 10:39:52","closed","1","Lukasa","2016-04-28 10:43:14"
"3132","chipaca","2016-04-26 10:24:54","closed","1","Lukasa","2016-04-26 10:35:23"
"3109","jeremycline","2016-04-21 20:47:49","closed","1","sigmavirus24","2016-09-29 20:30:31"
"3108","kevinburke","2016-04-21 15:21:26","closed","1","sigmavirus24","2016-04-21 15:30:22"
"3103","gastlygem","2016-04-18 09:10:17","closed","3","",""
"3100","hitstergtd","2016-04-16 09:59:53","closed","1","kennethreitz","2016-04-17 17:26:25"
"3096","piotrjurkiewicz","2016-04-14 16:15:41","closed","4","kennethreitz","2016-04-29 21:47:35"
"3091","bodgit","2016-04-13 16:25:31","closed","1","sigmavirus24","2016-04-15 12:50:06"
"3089","liuyang007","2016-04-13 03:44:27","closed","1","",""
"3086","liuyang007","2016-04-11 06:35:18","closed","1","Lukasa","2016-04-11 07:14:39"
"3082","tzickel","2016-04-08 17:28:11","closed","3","sigmavirus24","2016-04-11 12:38:50"
"3080","Lukasa","2016-04-08 07:25:52","closed","1","kennethreitz","2016-04-10 20:49:27"
"3069","achermes","2016-03-29 11:13:06","closed","1","Lukasa","2016-03-29 11:31:57"
"3060","benweatherman","2016-03-18 04:23:45","closed","0","sigmavirus24","2016-03-20 18:46:00"
"3059","alexanderad","2016-03-17 19:47:29","closed","1","kennethreitz","2016-04-06 19:01:25"
"3057","kevinburke","2016-03-17 15:17:51","closed","1","Lukasa","2016-03-17 15:19:59"
"3056","digitaldavenyc","2016-03-16 16:27:43","closed","1","sigmavirus24","2016-03-16 16:51:41"
"3055","digitaldavenyc","2016-03-16 16:04:00","closed","95","",""
"3053","digitaldavenyc","2016-03-16 14:55:30","closed","2","",""
"3051","monhz","2016-03-15 15:59:26","closed","1","",""
"3049","Stranger6667","2016-03-13 11:03:49","closed","1","kennethreitz","2016-04-06 19:04:16"
"3048","Stranger6667","2016-03-13 10:09:05","closed","1","kennethreitz","2016-04-06 19:06:36"
"3043","tusharmakkar08","2016-03-09 15:28:46","closed","8","",""
"3042","bsandrow","2016-03-09 05:04:06","closed","1","kennethreitz","2016-03-09 05:35:45"
"3041","bsandrow","2016-03-09 05:02:18","closed","1","kennethreitz","2016-03-09 08:59:44"
"3036","Lukasa","2016-03-07 08:33:52","closed","3","sigmavirus24","2016-03-11 13:30:53"
"3034","erydo","2016-03-06 21:50:37","closed","1","",""
"3032","davidsoncasey","2016-03-05 00:01:21","closed","5","Lukasa","2016-03-06 18:07:59"
"3029","vaibhavkaul","2016-03-03 22:20:14","closed","2","",""
"3024","Stranger6667","2016-02-19 09:44:23","closed","2","kennethreitz","2016-04-06 19:05:13"
"3023","jtpereyda","2016-02-18 17:28:38","closed","1","",""
"3021","geckon","2016-02-18 06:51:32","closed","0","kennethreitz","2016-02-18 07:01:41"
"3020","geckon","2016-02-17 23:45:37","closed","0","",""
"3019","geckon","2016-02-17 23:14:54","closed","0","",""
"3014","kennethreitz","2016-02-14 20:26:41","closed","19","",""
"3005","scop","2016-02-11 18:30:48","closed","1","",""
"3003","7uice","2016-02-09 23:05:14","closed","1","",""
"2996","Stranger6667","2016-02-05 13:01:41","closed","1","kennethreitz","2016-02-05 20:54:25"
"2994","Stranger6667","2016-02-03 20:20:08","closed","1","Lukasa","2016-02-03 20:53:08"
"2993","angelcaido19","2016-02-03 18:08:43","closed","1","",""
"2992","lazywei","2016-02-03 14:59:15","closed","3","",""
"2991","Stranger6667","2016-02-02 13:04:14","closed","1","kennethreitz","2016-02-03 08:26:27"
"2986","untitaker","2016-01-30 18:56:10","closed","1","Lukasa","2016-01-30 19:14:20"
"2985","homeworkprod","2016-01-30 13:45:23","closed","0","Lukasa","2016-01-30 14:00:14"
"2984","rbcarson","2016-01-29 23:41:23","closed","1","kennethreitz","2016-01-30 02:59:04"
"2981","Lukasa","2016-01-27 11:57:13","closed","1","sigmavirus24","2016-01-27 16:19:27"
"2976","shoma","2016-01-22 03:48:40","closed","2","Lukasa","2016-01-22 07:12:01"
"2973","sigmavirus24","2016-01-20 13:53:40","closed","1","Lukasa","2016-01-20 13:54:58"
"2972","munro","2016-01-20 00:53:26","closed","5","Lukasa","2016-01-21 23:01:58"
"2970","katakumpo","2016-01-14 18:02:38","closed","0","",""
"2964","FabriceSalvaire","2016-01-10 16:48:25","closed","15","",""
"2961","whit537","2016-01-05 17:22:26","closed","0","Lukasa","2016-01-05 17:23:21"
"2960","whit537","2016-01-05 16:30:37","closed","0","",""
"2958","Malizor","2016-01-04 16:39:11","closed","1","kennethreitz","2016-01-30 03:08:26"
"2953","Lukasa","2015-12-30 10:46:50","closed","8","kennethreitz","2016-04-29 22:03:04"
"2952","tipabu","2015-12-29 21:51:44","closed","1","",""
"2948","vincentbernat","2015-12-28 15:22:45","closed","1","Lukasa","2015-12-28 15:58:54"
"2945","ibnIrshad","2015-12-21 16:57:08","closed","1","Lukasa","2015-12-21 18:49:52"
"2944","ibnIrshad","2015-12-21 03:00:40","closed","1","",""
"2937","Lukasa","2015-12-18 09:56:33","closed","3","sigmavirus24","2015-12-21 14:51:21"
"2936","Lukasa","2015-12-18 09:23:48","closed","2","sigmavirus24","2015-12-19 17:34:34"
"2931","Lukasa","2015-12-16 14:57:00","closed","1","sigmavirus24","2015-12-16 15:20:26"
"2928","heni","2015-12-15 16:10:53","closed","1","",""
"2927","Lukasa","2015-12-15 14:48:11","closed","3","sigmavirus24","2015-12-15 15:26:56"
"2926","bsamek","2015-12-11 18:48:38","closed","2","sigmavirus24","2015-12-11 22:13:53"
"2923","bsamek","2015-12-09 16:27:44","closed","1","Lukasa","2015-12-09 16:33:09"
"2919","ArcTanSusan","2015-12-07 04:10:39","closed","1","",""
"2917","matt-jordan","2015-12-05 16:21:42","closed","1","sigmavirus24","2015-12-06 04:48:52"
"2915","ArcTanSusan","2015-12-04 08:22:53","closed","2","kennethreitz","2016-01-15 23:35:03"
"2909","jwilk","2015-12-01 11:26:59","closed","0","Lukasa","2015-12-01 11:28:06"
"2903","thoger","2015-11-26 22:15:14","closed","1","",""
"2902","jparise","2015-11-26 14:35:23","closed","1","Lukasa","2015-11-26 14:57:10"
"2898","lndbrg","2015-11-25 01:02:47","closed","1","sigmavirus24","2015-11-25 02:44:51"
"2897","BraulioVM","2015-11-24 23:20:45","closed","41","kennethreitz","2016-04-11 20:29:02"
"2896","BraulioVM","2015-11-23 19:55:37","closed","2","sigmavirus24","2015-12-02 14:35:41"
"2895","Lukasa","2015-11-20 11:30:20","closed","2","sigmavirus24","2015-11-20 14:14:59"
"2891","lorenzph","2015-11-19 19:09:27","closed","1","Lukasa","2015-11-19 19:11:34"
"2882","fzzo","2015-11-14 07:28:04","closed","22","",""
"2880","j0hnsmith","2015-11-12 21:19:12","closed","1","",""
"2878","kiddick","2015-11-12 13:55:57","closed","1","Lukasa","2015-11-12 13:56:55"
"2873","sigmavirus24","2015-11-11 03:22:53","closed","2","Lukasa","2015-11-11 07:52:47"
"2869","miroli","2015-11-10 11:40:58","closed","0","Lukasa","2015-11-10 13:21:01"
"2864","aartur","2015-11-06 20:59:03","closed","1","Lukasa","2015-11-06 21:02:30"
"2861","Lukasa","2015-11-05 18:55:57","closed","2","sigmavirus24","2015-11-07 17:50:50"
"2859","Lukasa","2015-11-05 13:48:32","closed","12","sigmavirus24","2015-11-05 15:37:22"
"2858","Lukasa","2015-11-05 13:22:14","closed","1","sigmavirus24","2015-11-07 21:39:41"
"2855","ZuluPro","2015-11-03 22:10:40","closed","1","",""
