"number","created_by","created_at","state","closed_by","closed_at"
"1137","abesto","2015-10-30 10:26:56","closed","berkerpeksag","2015-11-02 10:15:38"
"1136","shrkw","2015-10-28 03:09:29","closed","benoitc","2015-11-16 14:37:09"
"1135","shrkw","2015-10-27 11:47:50","closed","benoitc","2015-11-16 14:37:09"
"1134","candlerb","2015-10-25 12:07:55","closed","berkerpeksag","2015-10-25 13:06:48"
"1133","bungoume","2015-10-21 17:15:08","closed","berkerpeksag","2015-10-21 17:52:08"
"1132","bungoume","2015-10-21 14:16:24","closed","tilgovi","2015-10-22 18:37:05"
"1131","smilliken","2015-10-18 21:21:56","closed","berkerpeksag","2016-09-17 08:12:00"
"1130","scheler","2015-10-16 16:31:33","closed","benoitc","2017-02-01 13:27:11"
"1129","lyschoening","2015-10-16 11:05:29","closed","benoitc","2016-05-14 23:53:26"
"1128","jamadden","2015-10-15 23:12:12","closed","tilgovi","2015-10-26 17:41:21"
"1127","nickstenning","2015-10-15 12:26:11","closed","benoitc","2015-10-15 14:36:17"
"1126","xtao","2015-10-15 03:04:13","closed","tilgovi","2015-10-26 17:41:23"
"1125","komuW","2015-10-14 12:35:53","closed","benoitc","2015-12-23 08:22:24"
"1124","angstwad","2015-10-08 15:48:53","closed","benoitc","2016-05-02 13:42:02"
"1123","technochakra","2015-10-05 20:45:18","closed","benoitc","2015-10-30 09:34:08"
"1122","technochakra","2015-10-05 03:25:16","closed","berkerpeksag","2015-10-05 05:43:03"
"1121","emamirazavi","2015-10-03 07:14:23","closed","berkerpeksag","2017-01-14 21:32:18"
"1120","rahulbishain","2015-09-30 06:33:45","closed","tilgovi","2015-10-30 18:03:45"
"1119","UpolRys","2015-09-28 13:54:39","closed","benoitc","2015-12-06 15:12:36"
"1118","adamweiner","2015-09-23 19:51:39","closed","benoitc","2016-05-21 09:49:12"
"1117","lovedboy","2015-09-22 13:10:48","closed","berkerpeksag","2015-09-22 13:37:35"
"1116","parasyte","2015-09-22 02:07:10","closed","benoitc","2015-10-31 08:19:23"
"1115","benoitc","2015-09-16 04:15:25","closed","tilgovi","2015-09-24 19:20:24"
"1114","rrajaravi","2015-09-15 06:41:43","open","tilgovi",""
"1113","nelz9999","2015-09-09 20:39:13","open","",""
"1112","tnir","2015-09-08 17:07:53","closed","berkerpeksag","2015-09-09 09:04:38"
"1111","rrajaravi","2015-09-04 10:46:51","closed","benoitc","2015-11-21 08:45:31"
"1110","MatMoore","2015-09-03 15:24:07","open","",""
"1109","frensjan","2015-08-31 20:47:54","closed","benoitc","2016-03-22 12:26:13"
"1108","0-wiz-0","2015-08-28 10:36:51","closed","benoitc","2015-08-28 12:00:19"
"1107","Ashald","2015-08-26 21:15:57","open","",""
"1106","keakon","2015-08-26 07:07:14","closed","tilgovi","2015-10-08 17:18:09"
"1105","tumb1er","2015-08-25 13:16:31","closed","benoitc","2015-08-25 13:23:49"
"1104","vihangd","2015-08-25 05:37:25","closed","berkerpeksag","2015-08-25 05:42:49"
"1103","parasyte","2015-08-25 01:47:23","closed","benoitc","2016-05-02 12:50:04"
"1102","ephes","2015-08-22 15:50:54","closed","berkerpeksag","2015-08-31 03:55:04"
"1101","aurelianito","2015-08-21 20:59:06","open","",""
"1100","jameskhedley","2015-08-19 14:51:17","closed","tilgovi","2015-12-31 07:07:46"
"1099","wkingfly","2015-08-19 08:58:14","closed","tilgovi","2015-12-31 07:09:36"
"1098","berkerpeksag","2015-08-16 15:07:55","closed","benoitc","2016-10-16 16:16:14"
"1097","Ashald","2015-08-11 19:00:34","closed","benoitc","2015-12-23 08:03:52"
"1096","Ashald","2015-08-11 18:53:58","open","",""
"1095","danc86","2015-08-11 07:13:10","closed","tilgovi","2015-12-26 22:35:55"
"1094","tilgovi","2015-08-06 04:13:09","closed","benoitc","2015-11-23 08:24:46"
"1093","cryinstall","2015-08-03 13:48:02","closed","tilgovi","2016-03-20 20:02:08"
"1092","tumb1er","2015-08-03 13:27:39","closed","tumb1er","2015-08-25 13:13:39"
"1091","ski-csis","2015-07-31 07:18:54","closed","benoitc","2017-02-01 13:14:17"
"1090","dbrgn","2015-07-30 16:48:11","closed","tilgovi","2015-12-11 19:47:49"
"1089","femesq","2015-07-24 02:42:10","closed","berkerpeksag","2016-04-14 21:38:29"
"1088","benoitc","2015-07-22 04:29:03","closed","benoitc","2015-07-23 21:50:45"
"1087","roboslone","2015-07-20 23:13:47","open","",""
"1086","femesq","2015-07-20 15:13:11","closed","benoitc","2016-05-02 13:34:10"
"1085","erydo","2015-07-14 00:37:07","open","",""
"1084","erydo","2015-07-13 21:46:20","closed","benoitc","2017-02-01 13:12:15"
"1083","tilgovi","2015-07-13 21:43:30","closed","berkerpeksag","2015-07-14 12:18:52"
"1082","tilgovi","2015-07-13 19:53:32","closed","berkerpeksag","2015-07-13 22:40:43"
"1081","benoitc","2015-07-13 09:08:19","closed","berkerpeksag","2015-07-13 12:16:13"
"1080","malept","2015-07-13 01:38:52","closed","benoitc","2015-07-13 09:04:57"
"1079","darkrain42","2015-07-12 21:12:26","closed","benoitc","2016-01-22 14:17:54"
"1078","erydo","2015-07-12 17:38:08","closed","benoitc","2015-08-19 19:02:52"
"1077","tfarina","2015-07-11 21:00:22","closed","tfarina","2015-07-14 14:39:40"
"1076","tilgovi","2015-07-11 20:36:49","closed","tilgovi","2017-02-14 01:38:53"
"1075","dmdm","2015-07-10 21:41:31","open","",""
"1074","slava-sh","2015-07-09 11:40:09","closed","berkerpeksag","2015-07-15 01:13:33"
"1073","dmdm","2015-07-09 08:58:54","closed","dmdm","2015-07-30 06:21:40"
"1072","berkerpeksag","2015-07-08 10:43:21","closed","berkerpeksag","2016-01-05 23:54:59"
"1071","wosc","2015-07-08 08:20:38","closed","benoitc","2015-07-08 18:55:34"
"1070","berkerpeksag","2015-07-08 07:32:25","open","",""
"1069","brk0v","2015-07-07 20:49:26","closed","berkerpeksag","2015-07-08 09:16:24"
"1068","slava-sh","2015-07-07 08:14:19","closed","berkerpeksag","2015-07-09 07:59:29"
"1067","andyxning","2015-07-07 04:38:56","closed","andyxning","2015-08-13 03:40:55"
"1066","urbaniak","2015-07-04 00:44:57","closed","benoitc","2015-07-04 08:17:52"
"1065","berkerpeksag","2015-07-03 04:49:10","open","",""
"1064","berkerpeksag","2015-07-03 04:47:06","closed","tilgovi","2015-07-07 19:36:54"
"1063","berkerpeksag","2015-07-02 00:48:30","open","",""
"1062","ben-simmons","2015-07-01 20:13:47","closed","ben-simmons","2015-07-15 00:56:54"
"1061","wosc","2015-07-01 12:55:31","closed","benoitc","2015-07-08 18:55:34"
"1060","dcosson","2015-07-01 02:50:11","open","",""
"1059","rivf","2015-06-30 02:33:34","closed","benoitc","2015-09-08 12:00:08"
"1058","Schabernack","2015-06-29 02:40:38","closed","benoitc","2015-07-24 14:26:45"
"1057","benoitc","2015-06-26 10:47:00","closed","benoitc","2015-12-28 13:50:40"
"1056","emamirazavi","2015-06-25 15:57:47","open","",""
"1055","frensjan","2015-06-23 15:47:05","closed","asvetlov","2015-12-30 15:49:26"
"1054","playpauseandstop","2015-06-23 10:03:21","open","",""
"1053","tdbs","2015-06-22 16:48:45","closed","tilgovi","2015-12-30 20:07:42"
"1052","jaingaurav","2015-06-21 21:17:36","closed","berkerpeksag","2015-06-22 10:41:49"
"1051","pikeas","2015-06-18 19:16:56","closed","benoitc","2016-05-02 13:18:39"
"1050","benoitc","2015-06-16 11:40:12","closed","berkerpeksag","2015-09-26 08:33:14"
"1049","berkerpeksag","2015-06-16 03:00:01","open","",""
"1048","carljm","2015-06-15 23:01:03","closed","benoitc","2015-06-16 11:36:40"
"1047","btubbs","2015-06-13 21:52:56","closed","btubbs","2015-06-15 22:10:43"
"1046","carljm","2015-06-11 16:53:38","closed","benoitc","2015-06-16 11:38:50"
"1045","jkozlowicz","2015-06-11 14:22:56","open","",""
"1044","timonwong","2015-06-11 01:07:34","closed","tilgovi","2015-12-31 07:13:47"
"1043","adontz","2015-06-09 22:56:06","closed","tilgovi","2015-08-14 23:34:15"
"1042","brijeshb42","2015-06-04 07:18:37","closed","tilgovi","2015-07-09 06:33:31"
"1041","mkorenkov","2015-05-29 05:33:12","closed","mkorenkov","2015-08-21 19:05:58"
"1040","tilgovi","2015-05-28 19:58:24","open","",""
"1039","StevenMaude","2015-05-27 13:36:25","closed","tilgovi","2015-05-27 16:34:19"
"1038","wpf710","2015-05-24 10:49:06","closed","benoitc","2015-11-23 08:24:46"
"1037","Starefossen","2015-05-21 09:34:05","closed","berkerpeksag","2015-05-22 02:01:21"
"1036","Winiex","2015-05-21 07:10:09","closed","benoitc","2016-10-16 15:59:04"
"1035","Starefossen","2015-05-20 12:41:26","closed","berkerpeksag","2015-05-23 12:51:32"
"1034","fatelei","2015-05-20 04:35:57","closed","berkerpeksag","2015-05-23 12:50:53"
"1033","ccl0326","2015-05-19 10:22:59","closed","berkerpeksag","2015-05-23 12:49:20"
"1032","ccl0326","2015-05-19 07:09:22","closed","berkerpeksag","2015-05-23 12:51:10"
"1031","jhekkanen","2015-05-15 21:35:33","closed","benoitc","2015-05-20 10:56:22"
"1030","jhekkanen","2015-05-15 21:03:21","closed","benoitc","2015-05-20 10:56:22"
"1029","benoitc","2015-05-12 20:18:28","closed","benoitc","2017-02-01 12:59:14"
"1028","benoitc","2015-05-12 09:01:19","closed","benoitc","2015-12-31 10:03:12"
"1027","benoitc","2015-05-12 04:22:30","closed","benoitc","2015-05-12 07:10:43"
"1026","jbaiter","2015-05-10 12:46:39","closed","jbaiter","2015-05-10 13:39:16"
"1025","benoitc","2015-05-10 08:23:06","open","",""
"1024","berkerpeksag","2015-05-09 16:13:33","closed","berkerpeksag","2015-05-11 08:30:50"
"1023","alex","2015-05-09 15:56:30","closed","berkerpeksag","2015-05-11 08:30:50"
"1022","benoitc","2015-05-01 09:10:26","open","",""
"1021","benoitc","2015-04-30 15:23:59","closed","benoitc","2015-12-31 10:04:28"
"1020","netinsideout","2015-04-29 13:51:40","closed","tilgovi","2015-12-31 07:18:47"
"1019","mgalgs","2015-04-29 05:05:05","closed","berkerpeksag","2015-04-29 06:17:52"
"1018","toby-sullivan-hs","2015-04-28 23:54:28","closed","tilgovi","2015-04-30 00:42:50"
"1017","pikeas","2015-04-28 23:16:11","closed","tilgovi","2015-04-28 23:52:15"
"1016","urbaniak","2015-04-23 22:20:29","closed","urbaniak","2015-04-23 23:00:56"
"1015","kennethreitz","2015-04-22 22:09:47","open","",""
"1014","parak","2015-04-22 18:22:47","closed","parak","2015-04-29 05:07:35"
"1013","vlad-dragos","2015-04-22 10:29:03","closed","berkerpeksag","2015-04-22 13:43:06"
"1012","browning","2015-04-21 22:21:09","closed","tilgovi","2015-12-31 07:25:47"
"1011","vlad-dragos","2015-04-21 11:13:34","closed","berkerpeksag","2015-04-22 13:42:14"
"1010","krallin","2015-04-20 18:30:19","closed","berkerpeksag","2015-04-30 12:54:48"
"1009","asvetlov","2015-04-20 09:05:18","closed","tilgovi","2016-08-23 22:42:16"
"1008","vladimirtsyupko","2015-04-16 10:18:20","closed","vladimirtsyupko","2015-04-16 12:00:02"
"1007","GMLudo","2015-04-14 19:14:53","closed","GMLudo","2015-05-11 22:31:28"
"1006","geoom","2015-04-12 23:14:28","closed","geoom","2015-04-15 10:20:47"
"1005","DJviolin","2015-04-09 20:42:55","closed","berkerpeksag","2015-05-12 06:05:02"
"1004","ryanpetrello","2015-04-08 02:11:19","closed","berkerpeksag","2015-04-08 08:38:45"
"1003","allanfigueiredo","2015-04-04 00:50:36","closed","berkerpeksag","2015-04-04 01:24:19"
"1002","allanfigueiredo","2015-04-04 00:46:01","closed","berkerpeksag","2015-04-04 01:43:18"
"1001","gitter-badger","2015-04-01 20:31:32","closed","benoitc","2015-05-10 07:53:15"
"1000","nikolas","2015-03-27 14:09:33","closed","berkerpeksag","2015-03-27 14:16:56"
"999","nikolas","2015-03-27 14:01:02","closed","berkerpeksag","2015-03-27 14:16:38"
"998","s7v7nislands","2015-03-22 02:42:19","closed","s7v7nislands","2015-03-22 06:38:41"
"997","s7v7nislands","2015-03-21 08:10:29","closed","benoitc","2015-10-08 22:48:20"
"996","Starefossen","2015-03-20 21:10:32","closed","tilgovi","2015-12-31 07:27:57"
"995","s7v7nislands","2015-03-19 12:44:38","closed","berkerpeksag","2015-03-20 07:28:20"
"994","wong2","2015-03-11 12:50:47","closed","benoitc","2015-03-18 12:59:45"
"993","aartur","2015-03-11 10:55:47","open","",""
"992","berkerpeksag","2015-02-28 21:09:04","closed","berkerpeksag","2015-05-12 05:27:23"
"991","berkerpeksag","2015-02-28 21:02:19","closed","benoitc","2017-01-27 14:37:41"
"990","tkornai","2015-02-27 14:56:41","closed","tilgovi","2016-03-14 17:06:18"
"989","tkornai","2015-02-27 11:35:31","closed","tkornai","2015-02-27 14:38:07"
"988","siznax","2015-02-27 00:04:54","closed","tilgovi","2015-02-27 20:44:50"
"987","augonis","2015-02-24 07:39:48","closed","benoitc","2015-04-01 09:17:45"
"986","berkerpeksag","2015-02-22 22:36:17","closed","tilgovi","2015-02-23 22:30:31"
"985","dstufft","2015-02-17 17:27:13","closed","tilgovi","2015-02-17 20:51:41"
"984","dstufft","2015-02-17 07:29:13","closed","tilgovi","2015-02-17 20:47:06"
"983","awol","2015-02-17 03:44:00","closed","benoitc","2015-03-06 07:36:55"
"982","foresmac","2015-02-12 18:29:32","closed","berkerpeksag","2015-02-12 18:33:50"
"981","AlexanderOMara","2015-02-09 01:43:37","closed","benoitc","2015-03-06 07:52:37"
"980","berkerpeksag","2015-02-06 06:48:05","closed","berkerpeksag","2015-02-09 22:49:04"
"979","cactus","2015-02-06 01:12:05","closed","benoitc","2016-10-16 15:57:13"
"978","prestontimmons","2015-02-04 17:18:57","closed","benoitc","2015-03-06 09:18:05"
"977","playpauseandstop","2015-02-04 07:51:39","closed","benoitc","2015-02-04 09:10:04"
"976","joycepg","2015-02-03 21:38:50","closed","benoitc","2017-02-01 13:10:35"
"975","fzumstein","2015-02-03 17:11:51","closed","fzumstein","2015-02-03 17:14:13"
"974","frewsxcv","2015-02-03 16:18:03","closed","berkerpeksag","2015-02-03 18:15:33"
"973","spanasik","2015-02-03 12:52:28","closed","berkerpeksag","2015-02-03 13:18:57"
"972","berkerpeksag","2015-01-30 20:31:05","closed","tilgovi","2015-02-02 20:48:02"
"971","berkerpeksag","2015-01-30 20:14:26","closed","tilgovi","2015-02-02 20:47:40"
"970","berkerpeksag","2015-01-26 17:26:09","closed","berkerpeksag","2015-07-11 21:40:04"
"969","wbolster","2015-01-26 12:48:13","closed","berkerpeksag","2015-01-26 16:56:38"
"968","cenkbircanoglu","2015-01-23 20:05:50","closed","berkerpeksag","2015-01-23 20:36:28"
"967","alasdairnicol","2015-01-16 11:41:34","closed","benoitc","2015-01-30 08:43:13"
"966","alasdairnicol","2015-01-15 22:08:07","closed","alasdairnicol","2015-01-16 11:35:16"
"965","FartParty","2015-01-14 23:07:05","closed","benoitc","2015-07-23 21:50:45"
"964","frabcus","2015-01-08 12:05:58","closed","tilgovi","2015-03-18 18:02:59"
"963","timonwong","2014-12-25 01:28:10","open","",""
"962","benoitc","2014-12-20 10:19:44","closed","benoitc","2015-01-21 22:27:24"
"961","wooparadog","2014-12-20 09:54:22","closed","tilgovi","2016-05-02 14:40:38"
"960","tilgovi","2014-12-20 01:21:52","closed","benoitc","2014-12-20 22:06:15"
"959","benoitc","2014-12-19 08:01:35","closed","tilgovi","2014-12-19 18:14:53"
"958","benoitc","2014-12-19 07:27:32","closed","benoitc","2014-12-20 22:07:06"
"957","gcallaghan","2014-12-17 00:12:25","closed","benoitc","2014-12-19 07:04:23"
"956","glynjackson","2014-12-12 14:28:01","closed","benoitc","2014-12-14 23:32:37"
"955","coulix","2014-12-10 01:01:18","closed","coulix","2014-12-10 01:26:41"
"954","svetlyak40wt","2014-12-08 16:04:02","closed","berkerpeksag","2014-12-22 20:53:19"
"953","malept","2014-12-07 22:46:06","closed","berkerpeksag","2014-12-08 01:22:37"
"952","bastelfreak","2014-12-02 14:19:06","closed","berkerpeksag","2014-12-02 14:28:26"
"951","berkerpeksag","2014-12-01 05:12:42","closed","berkerpeksag","2014-12-02 06:18:11"
"950","berkerpeksag","2014-11-30 07:09:46","closed","berkerpeksag","2015-07-07 19:36:56"
"949","sly010","2014-11-25 18:01:17","closed","tilgovi","2014-11-27 21:42:52"
"948","berkerpeksag","2014-11-24 20:59:48","closed","berkerpeksag","2014-11-29 22:39:20"
"947","berkerpeksag","2014-11-24 16:49:11","closed","berkerpeksag","2017-02-07 06:05:44"
"946","berkerpeksag","2014-11-24 16:45:00","closed","benoitc","2014-11-24 22:06:59"
"945","berkerpeksag","2014-11-24 16:43:39","closed","benoitc","2014-11-24 22:06:34"
"944","redspade","2014-11-24 14:01:19","closed","benoitc","2014-11-24 14:06:19"
"943","BFriedland","2014-11-22 22:44:32","closed","berkerpeksag","2014-11-22 23:10:59"
"942","rtpm","2014-11-19 12:49:33","open","",""
"941","tilgovi","2014-11-19 02:12:59","closed","berkerpeksag","2014-11-20 06:59:58"
"940","Troon","2014-11-18 09:32:01","closed","tilgovi","2014-11-18 22:39:00"
"939","kaniini","2014-11-17 15:17:10","closed","berkerpeksag","2016-02-02 23:56:58"
"938","mw44118","2014-11-13 13:59:56","closed","tilgovi","2014-11-18 02:12:28"
"937","mattlong","2014-11-13 00:01:41","closed","berkerpeksag","2014-11-24 21:09:05"
"936","minichate","2014-11-12 20:03:06","closed","tilgovi","2014-11-13 05:17:54"
"935","berkerpeksag","2014-11-11 04:52:02","open","",""
"934","gregeinfrank","2014-11-11 02:50:27","closed","berkerpeksag","2014-11-23 12:53:14"
"933","hahla","2014-11-10 23:12:48","closed","tilgovi","2016-01-22 20:59:01"
"932","newmanbrad","2014-11-10 13:57:31","closed","berkerpeksag","2014-11-10 20:31:21"
"931","jdelic","2014-11-08 11:21:58","closed","tilgovi","2014-11-12 21:05:09"
"930","larryhq","2014-11-07 11:33:54","open","asvetlov",""
"929","wong2","2014-11-06 06:50:15","closed","matrixise","2014-11-06 06:58:13"
"928","groner","2014-11-05 21:51:45","closed","tilgovi","2014-11-24 23:00:46"
"927","daltonmatos","2014-11-04 18:58:46","open","",""
"926","diwu1989","2014-10-31 06:00:55","closed","benoitc","2014-11-23 10:16:44"
"925","subramaniank","2014-10-29 11:12:05","closed","tilgovi","2014-11-18 02:36:56"
"924","parisk","2014-10-28 19:35:01","closed","tilgovi","2016-03-13 00:40:40"
"923","RyanGWU82","2014-10-27 20:52:57","closed","matrixise","2014-11-06 06:58:13"
"922","tahajahangir","2014-10-25 11:28:47","closed","tilgovi","2016-03-25 20:21:36"
"921","jdelic","2014-10-23 17:18:16","closed","tilgovi","2014-11-12 21:05:10"
"920","jab","2014-10-22 00:06:14","closed","tilgovi","2014-12-02 23:35:34"
"919","berkerpeksag","2014-10-18 23:10:12","closed","tilgovi","2014-10-19 00:12:42"
"918","menghan","2014-10-16 17:01:32","closed","berkerpeksag","2014-10-17 09:01:01"
"917","menghan","2014-10-16 16:53:54","closed","berkerpeksag","2014-10-17 09:01:02"
"916","berkerpeksag","2014-10-16 08:38:08","closed","tilgovi","2014-10-16 10:17:22"
"915","menghan","2014-10-14 15:08:54","closed","menghan","2014-10-16 16:59:13"
"914","berkerpeksag","2014-10-14 12:27:34","closed","benoitc","2014-10-14 13:23:02"
"913","berkerpeksag","2014-10-14 12:23:30","closed","tilgovi","2014-10-15 00:32:17"
"912","collinanderson","2014-10-09 20:24:45","closed","collinanderson","2014-10-09 20:26:04"
"911","sjagoe","2014-10-09 10:06:01","closed","tilgovi","2014-11-18 23:14:16"
"910","inklesspen","2014-10-06 18:07:25","closed","benoitc","2014-12-20 22:06:15"
"909","berkerpeksag","2014-10-04 07:02:37","closed","berkerpeksag","2014-10-16 12:52:44"
"908","tahajahangir","2014-10-03 06:49:21","closed","benoitc","2015-01-21 22:27:24"
"907","collinanderson","2014-10-03 01:26:28","closed","tilgovi","2014-10-03 01:36:34"
"906","collinanderson","2014-10-02 21:00:58","closed","berkerpeksag","2014-10-03 00:48:36"
"905","collinanderson","2014-10-01 18:26:08","closed","berkerpeksag","2014-10-03 00:49:43"
"904","collinanderson","2014-10-01 18:00:36","closed","berkerpeksag","2014-10-03 00:48:36"
"903","collinanderson","2014-10-01 16:59:43","closed","tilgovi","2014-10-03 20:43:24"
"902","arthur-a","2014-09-30 09:34:06","closed","tilgovi","2014-11-18 02:43:03"
"901","tahajahangir","2014-09-30 06:57:59","closed","tilgovi","2015-12-31 07:34:03"
"900","bninja","2014-09-24 10:43:32","closed","benoitc","2014-10-03 06:53:30"
"899","bninja","2014-09-24 10:26:54","closed","benoitc","2014-10-03 06:53:30"
"898","berkerpeksag","2014-09-23 07:32:51","closed","benoitc","2014-09-23 08:12:40"
"897","berkerpeksag","2014-09-23 07:13:57","closed","tilgovi","2014-09-23 18:59:39"
"896","benoitc","2014-09-22 12:55:35","closed","benoitc","2014-09-23 08:12:40"
"895","collinanderson","2014-09-16 14:01:49","closed","berkerpeksag","2014-09-21 06:28:08"
"894","collinanderson","2014-09-16 13:42:15","closed","berkerpeksag","2014-09-16 20:03:07"
"893","augiwan","2014-09-16 03:53:20","closed","berkerpeksag","2014-09-16 03:58:43"
"892","collinanderson","2014-09-16 02:51:08","closed","benoitc","2014-09-22 12:44:31"
"891","collinanderson","2014-09-16 02:14:52","closed","berkerpeksag","2014-09-16 02:47:33"
"890","collinanderson","2014-09-16 01:58:26","closed","berkerpeksag","2014-09-16 02:46:25"
"889","collinanderson","2014-09-15 21:35:37","closed","berkerpeksag","2014-09-15 22:06:22"
"888","toidi","2014-09-13 10:26:46","closed","tilgovi","2014-09-15 10:06:36"
"887","jssjr","2014-09-12 18:59:03","closed","benoitc","2014-10-03 06:57:53"
"886","benoitc","2014-09-12 14:44:05","closed","berkerpeksag","2014-10-16 12:52:44"
"885","collinanderson","2014-09-10 21:29:41","closed","berkerpeksag","2014-09-11 01:28:38"
"884","hahla","2014-09-10 20:40:48","closed","benoitc","2014-09-22 13:18:42"
"883","collinanderson","2014-09-10 14:28:11","closed","berkerpeksag","2014-09-10 14:50:48"
"882","collinanderson","2014-09-10 13:55:14","closed","berkerpeksag","2014-09-10 14:07:32"
"881","matrixise","2014-09-10 10:00:21","closed","matrixise","2014-09-10 13:27:09"
"880","w0rse","2014-09-10 08:33:15","open","",""
"879","ace-han","2014-09-10 02:47:46","closed","tilgovi","2014-09-24 20:31:00"
"878","collinanderson","2014-09-09 15:30:16","closed","berkerpeksag","2014-09-10 13:15:02"
"877","collinanderson","2014-09-09 15:04:11","closed","berkerpeksag","2014-09-09 15:29:45"
"876","mrefish","2014-09-09 01:03:26","closed","berkerpeksag","2014-09-09 11:21:38"
"875","toidi","2014-09-08 06:42:24","closed","tilgovi","2014-09-15 10:06:36"
"874","tilgovi","2014-09-06 01:41:44","closed","benoitc","2015-05-10 08:23:39"
"873","collinanderson","2014-09-06 00:38:34","closed","tilgovi","2014-09-06 01:16:39"
"872","c-nichols","2014-09-06 00:26:18","closed","benoitc","2015-05-10 08:23:58"
"871","collinanderson","2014-09-05 22:53:54","closed","tilgovi","2014-09-05 23:24:08"
"870","zatan","2014-09-05 21:22:01","closed","berkerpeksag","2014-09-05 21:26:40"
"869","getcwd","2014-09-05 05:50:04","closed","tilgovi","2014-09-05 23:28:28"
"868","mengzhuo","2014-09-04 02:15:14","closed","berkerpeksag","2014-09-04 05:09:41"
"867","sjagoe","2014-09-03 15:50:23","closed","tilgovi","2014-11-18 23:13:57"
"866","dsoprea","2014-09-03 06:44:34","closed","tilgovi","2014-09-03 19:42:01"
"865","benoitc","2014-08-30 07:32:07","closed","tilgovi","2014-09-09 06:25:26"
"864","collinanderson","2014-08-27 17:59:08","closed","benoitc","2014-08-30 07:43:07"
"863","wmttom","2014-08-25 06:04:06","closed","tilgovi","2014-09-09 06:25:26"
"862","alienth","2014-08-22 23:41:20","closed","berkerpeksag","2014-10-03 13:44:20"
"861","thestick613","2014-08-21 10:56:23","closed","benoitc","2014-08-21 12:44:05"
"860","andreif","2014-08-20 08:42:07","closed","berkerpeksag","2014-08-26 22:58:44"
"859","tavva","2014-08-19 06:49:25","closed","asvetlov","2014-08-19 08:35:26"
"858","matrixise","2014-08-18 16:09:10","closed","matrixise","2014-08-18 16:49:20"
"857","robvdl","2014-08-18 07:37:56","closed","berkerpeksag","2014-08-18 08:48:55"
"856","trcarden","2014-08-17 08:11:21","closed","benoitc","2014-10-19 08:58:00"
"855","benoitc","2014-08-16 19:12:11","closed","benoitc","2014-08-18 16:50:45"
"854","benoitc","2014-08-16 10:33:35","closed","benoitc","2014-08-16 11:16:27"
"853","alq666","2014-08-16 03:54:28","closed","tilgovi","2014-08-16 04:26:34"
"852","wayhome","2014-08-14 03:33:38","open","",""
"851","ashish01","2014-08-13 07:56:34","closed","berkerpeksag","2014-08-13 09:20:15"
"850","silarsis","2014-08-12 23:58:04","closed","tilgovi","2014-08-13 22:23:57"
"849","hebertjulio","2014-08-12 19:19:28","closed","matrixise","2014-08-12 19:23:50"
"848","rslinckx","2014-08-12 11:54:36","closed","tilgovi","2014-08-16 04:26:34"
"847","silarsis","2014-08-12 05:03:07","closed","tilgovi","2014-08-13 22:24:20"
"846","berkerpeksag","2014-08-11 04:23:42","closed","benoitc","2014-08-16 11:18:14"
"845","tilgovi","2014-08-11 00:36:55","closed","tilgovi","2014-11-23 19:37:41"
"844","potar","2014-08-08 07:29:12","closed","benoitc","2014-08-10 09:55:55"
"843","msabramo","2014-08-08 05:40:18","closed","berkerpeksag","2014-08-08 05:52:05"
"842","mulka","2014-08-07 19:03:20","closed","berkerpeksag","2014-08-07 20:01:45"
"841","monsanto","2014-08-05 00:14:09","closed","monsanto","2014-10-01 02:03:28"
"840","erjiang","2014-08-04 19:38:39","open","",""
"839","alq666","2014-08-03 21:27:30","closed","tilgovi","2014-08-05 07:26:36"
"838","mgood","2014-08-03 20:45:45","closed","tilgovi","2014-08-05 07:26:40"
"837","benoitc","2014-08-01 09:48:17","open","",""
"836","SaulTigh","2014-08-01 06:31:39","closed","berkerpeksag","2015-07-09 07:59:29"
"835","zytek","2014-07-30 23:32:45","closed","tilgovi","2014-07-31 06:09:16"
"834","alq666","2014-07-30 21:16:21","closed","tilgovi","2014-08-05 07:26:36"
"833","wooparadog","2014-07-30 10:34:10","closed","berkerpeksag","2014-08-01 12:32:54"
"832","tlatorre-uchicago","2014-07-29 18:03:24","closed","berkerpeksag","2014-09-22 12:47:03"
"831","benoitc","2014-07-28 09:53:34","closed","benoitc","2014-08-18 14:50:02"
"830","benoitc","2014-07-28 09:20:45","closed","berkerpeksag","2014-08-16 11:16:28"
"829","hannosch","2014-07-27 10:36:19","closed","tilgovi","2014-07-28 20:31:21"
"828","danielquinn","2014-07-26 20:43:34","closed","berkerpeksag","2014-07-26 20:48:48"
"827","R4c00n","2014-07-26 17:10:14","closed","R4c00n","2014-07-27 11:47:56"
"826","benoitc","2014-07-26 07:08:05","closed","benoitc","2014-07-26 09:42:12"
"825","diwu1989","2014-07-24 20:20:05","open","",""
"824","jajadinimueter","2014-07-24 14:29:50","closed","benoitc","2014-07-26 07:11:49"
"823","asvetlov","2014-07-23 04:34:20","closed","asvetlov","2014-07-24 06:03:10"
"822","ghost","2014-07-19 13:01:57","closed","benoitc","2014-07-26 09:57:49"
"821","irachex","2014-07-16 17:08:17","closed","irachex","2014-07-23 09:29:36"
"820","irachex","2014-07-16 17:02:30","closed","irachex","2014-07-23 09:13:59"
"819","proofit404","2014-07-16 09:28:02","closed","asvetlov","2014-07-16 09:58:31"
"818","shashank9487","2014-07-14 08:31:31","closed","benoitc","2014-07-26 10:10:45"
