"number","created_by","created_at","state","closed_by","closed_at"
"386","mrocklin","2015-07-03 15:32:02","closed","mrocklin","2015-07-14 15:15:56"
"385","bobhaffner","2015-07-02 13:13:23","closed","mrocklin","2015-08-05 03:49:16"
"384","shoyer","2015-07-02 07:22:38","closed","shoyer","2015-07-06 15:53:40"
"383","jcrist","2015-07-01 21:49:54","closed","jcrist","2015-07-15 21:28:14"
"382","cowlicks","2015-07-01 21:33:45","closed","cowlicks","2015-07-16 15:23:33"
"381","jcrist","2015-06-30 21:22:34","closed","mrocklin","2015-07-06 20:28:58"
"380","cowlicks","2015-06-30 21:04:02","closed","mrocklin","2015-10-30 00:15:32"
"379","cowlicks","2015-06-30 16:13:21","closed","jcrist","2016-01-17 04:29:25"
"378","mrocklin","2015-06-30 00:32:56","closed","mrocklin","2015-06-30 03:49:30"
"377","mrocklin","2015-06-29 21:14:38","closed","mrocklin","2015-06-30 03:15:42"
"376","mrocklin","2015-06-29 20:54:27","closed","mrocklin","2015-06-30 17:55:59"
"375","cowlicks","2015-06-29 20:31:50","closed","mrocklin","2015-06-30 03:15:13"
"374","mrocklin","2015-06-29 18:30:53","closed","mrocklin","2015-06-29 20:26:33"
"373","mrocklin","2015-06-29 17:20:43","closed","mrocklin","2015-06-29 17:43:03"
"372","cowlicks","2015-06-29 15:16:06","closed","mrocklin","2015-06-29 16:52:30"
"371","mrocklin","2015-06-29 04:10:31","closed","pitrou","2016-11-01 19:13:48"
"370","mrocklin","2015-06-29 04:08:28","closed","mrocklin","2015-06-29 16:52:03"
"369","cpcloud","2015-06-27 21:17:25","closed","jcrist","2015-08-27 18:25:42"
"368","mrocklin","2015-06-27 03:35:15","closed","mrocklin","2015-06-27 03:45:18"
"367","mrocklin","2015-06-26 22:40:10","closed","mrocklin","2015-06-29 16:49:28"
"366","cowlicks","2015-06-26 19:32:11","closed","cowlicks","2015-06-26 19:32:32"
"365","mrocklin","2015-06-25 20:41:42","closed","mrocklin","2015-06-26 02:36:10"
"364","mrocklin","2015-06-25 00:34:33","closed","mrocklin","2015-06-25 14:20:46"
"363","jcrist","2015-06-24 21:13:59","closed","mrocklin","2015-06-30 00:26:28"
"362","mrocklin","2015-06-24 19:54:49","closed","mrocklin","2015-06-24 21:39:44"
"361","jcrist","2015-06-24 18:14:31","closed","jcrist","2015-07-29 22:44:18"
"360","mrocklin","2015-06-23 22:19:09","closed","mrocklin","2015-06-26 00:29:27"
"359","mrocklin","2015-06-23 18:29:57","closed","mrocklin","2015-06-25 02:18:09"
"358","mrocklin","2015-06-23 16:10:21","closed","mrocklin","2015-06-23 17:17:09"
"357","mrocklin","2015-06-23 03:07:45","closed","mrocklin","2015-06-23 18:22:12"
"356","jcrist","2015-06-22 21:44:01","closed","mrocklin","2015-06-25 16:53:52"
"355","cowlicks","2015-06-22 21:31:18","closed","mrocklin","2015-06-29 16:52:30"
"354","mrocklin","2015-06-22 19:36:16","closed","mrocklin","2015-06-23 18:22:33"
"353","mrocklin","2015-06-22 18:11:43","closed","mrocklin","2015-06-23 15:04:18"
"352","mrocklin","2015-06-22 16:49:29","closed","mrocklin","2015-06-22 17:11:23"
"351","shoyer","2015-06-22 16:42:49","closed","mrocklin","2015-06-29 16:52:03"
"350","cowlicks","2015-06-22 15:16:28","closed","cowlicks","2015-06-24 23:37:36"
"349","rhattersley","2015-06-22 08:56:34","closed","jcrist","2015-09-25 20:17:49"
"348","hainm","2015-06-22 05:48:41","closed","mrocklin","2016-04-26 20:38:19"
"347","mrocklin","2015-06-21 20:36:35","closed","mrocklin","2015-06-22 15:16:13"
"346","mrocklin","2015-06-21 17:25:41","closed","mrocklin","2015-06-25 16:53:52"
"345","eriknw","2015-06-20 03:00:05","closed","mrocklin","2015-06-22 14:34:15"
"344","shoyer","2015-06-19 23:55:15","closed","mrocklin","2015-07-14 23:29:51"
"343","jcrist","2015-06-19 23:30:53","closed","mrocklin","2015-06-20 00:12:02"
"342","mrocklin","2015-06-19 20:53:07","closed","mrocklin","2015-06-20 02:00:30"
"341","mrocklin","2015-06-19 20:10:56","closed","cowlicks","2015-06-30 15:39:37"
"340","mrocklin","2015-06-19 20:09:34","closed","cowlicks","2015-06-24 23:37:36"
"339","mrocklin","2015-06-19 18:51:16","closed","mrocklin","2015-06-19 22:13:06"
"338","mrocklin","2015-06-19 18:41:09","closed","mrocklin","2015-06-19 19:19:08"
"337","mrocklin","2015-06-19 18:10:43","closed","cowlicks","2015-06-22 15:37:08"
"336","quasiben","2015-06-19 14:59:33","closed","mrocklin","2016-05-05 14:25:28"
"335","quasiben","2015-06-19 14:53:24","closed","mrocklin","2015-06-26 02:36:10"
"334","quasiben","2015-06-19 14:47:56","closed","jcrist","2015-10-12 18:46:33"
"333","quasiben","2015-06-19 14:37:01","closed","sinhrks","2015-09-25 19:31:47"
"332","cpcloud","2015-06-19 13:45:03","closed","cpcloud","2015-06-25 16:31:15"
"331","mrocklin","2015-06-19 00:03:24","closed","mrocklin","2015-06-22 14:34:32"
"330","mrocklin","2015-06-18 23:30:09","closed","mrocklin","2015-06-20 00:12:02"
"329","shoyer","2015-06-18 21:57:51","closed","mrocklin","2016-04-26 20:08:09"
"328","mrocklin","2015-06-18 18:35:49","closed","mrocklin","2015-07-06 20:28:58"
"327","cowlicks","2015-06-18 17:22:02","closed","mrocklin","2015-10-30 00:15:40"
"326","jcrist","2015-06-18 16:41:38","closed","jcrist","2015-07-15 21:15:52"
"325","mrocklin","2015-06-18 16:30:37","closed","mrocklin","2015-06-22 15:26:50"
"324","cpcloud","2015-06-18 16:16:52","closed","mrocklin","2015-06-18 18:27:37"
"323","cpcloud","2015-06-18 15:23:14","closed","mrocklin","2016-04-26 20:08:29"
"322","cpcloud","2015-06-18 13:59:10","closed","cpcloud","2015-06-18 18:26:41"
"321","mrocklin","2015-06-17 14:32:48","closed","mrocklin","2015-07-13 21:17:24"
"320","cpcloud","2015-06-17 13:15:42","closed","cpcloud","2015-06-18 11:58:55"
"319","mrocklin","2015-06-17 01:55:55","closed","mrocklin","2015-07-22 14:36:33"
"318","mrocklin","2015-06-17 01:11:22","closed","cpcloud","2015-06-18 18:26:41"
"317","mrocklin","2015-06-17 01:09:22","closed","mrocklin","2015-09-10 14:01:05"
"316","mrocklin","2015-06-17 01:01:20","closed","cpcloud","2015-06-18 11:58:55"
"315","cowlicks","2015-06-17 00:24:30","closed","mrocklin","2015-06-19 19:19:08"
"314","mrocklin","2015-06-16 17:02:15","closed","mrocklin","2015-06-19 18:34:23"
"313","cowlicks","2015-06-16 04:14:27","closed","mrocklin","2015-06-16 16:40:09"
"312","cowlicks","2015-06-15 23:11:08","closed","cowlicks","2015-06-18 17:04:51"
"311","mrocklin","2015-06-15 22:44:37","closed","mrocklin","2015-06-19 18:34:23"
"310","jcrist","2015-06-15 22:09:28","closed","jcrist","2015-06-15 22:25:24"
"309","jcrist","2015-06-15 20:38:54","closed","jcrist","2015-06-16 16:42:12"
"308","mrocklin","2015-06-15 12:30:51","closed","mrocklin","2016-04-26 20:08:44"
"307","chdoig","2015-06-13 01:39:05","closed","mrocklin","2015-09-04 15:16:47"
"306","jcrist","2015-06-12 21:43:12","closed","jcrist","2015-06-12 22:10:59"
"305","stonebig","2015-06-12 20:48:46","closed","stonebig","2015-06-12 21:01:19"
"304","stonebig","2015-06-12 20:23:09","closed","stonebig","2015-06-12 20:43:10"
"303","cowlicks","2015-06-12 19:31:59","closed","mrocklin","2015-09-04 15:18:17"
"302","mrocklin","2015-06-12 19:31:51","closed","mrocklin","2015-09-04 15:17:17"
"301","cowlicks","2015-06-12 19:24:09","closed","mrocklin","2015-06-12 19:34:21"
"300","mrocklin","2015-06-12 14:43:28","closed","mrocklin","2015-07-13 20:58:11"
"299","mrocklin","2015-06-12 14:22:52","closed","mrocklin","2015-06-12 20:41:04"
"298","mrocklin","2015-06-12 11:15:27","closed","mrocklin","2015-06-14 16:12:35"
"297","jcrist","2015-06-11 23:48:27","closed","jcrist","2015-06-12 19:09:53"
"296","cowlicks","2015-06-11 19:05:58","closed","mrocklin","2016-04-26 20:09:24"
"295","cowlicks","2015-06-11 03:57:58","closed","mrocklin","2015-06-11 09:15:42"
"294","cowlicks","2015-06-10 22:47:51","closed","mrocklin","2015-06-12 03:09:11"
"293","mrocklin","2015-06-10 15:49:39","closed","mrocklin","2015-06-12 20:41:04"
"292","mrocklin","2015-06-10 15:46:45","open","",""
"291","mrocklin","2015-06-10 15:44:48","closed","mrocklin","2016-04-26 20:09:41"
"290","mrocklin","2015-06-10 15:41:06","closed","shoyer","2015-09-01 22:03:06"
"289","HolgerPeters","2015-06-10 10:57:31","closed","mrocklin","2015-06-14 16:12:35"
"288","jcrist","2015-06-09 18:41:31","closed","mrocklin","2015-06-10 21:55:58"
"287","chdoig","2015-06-09 16:16:55","closed","mrocklin","2016-04-26 20:10:27"
"286","pelson","2015-06-09 13:34:11","closed","mrocklin","2015-06-10 10:00:16"
"285","mrocklin","2015-06-09 08:20:01","closed","mrocklin","2015-06-10 21:55:58"
"284","cowlicks","2015-06-09 03:40:15","closed","mrocklin","2015-06-12 19:04:59"
"283","cowlicks","2015-06-08 22:55:57","closed","cowlicks","2015-06-11 19:09:16"
"282","mrocklin","2015-06-08 17:11:25","closed","mrocklin","2015-06-09 22:50:57"
"281","cpcloud","2015-06-07 21:16:28","closed","cpcloud","2015-06-17 15:43:08"
"280","marianotepper","2015-06-07 20:38:38","closed","mrocklin","2015-06-09 15:09:39"
"279","marianotepper","2015-06-06 14:14:35","closed","mrocklin","2015-06-07 08:06:35"
"278","mrocklin","2015-06-06 08:26:50","closed","mrocklin","2015-06-06 11:57:09"
"277","mrocklin","2015-06-06 08:02:05","closed","mrocklin","2015-07-29 22:38:25"
"276","mrocklin","2015-06-04 21:22:52","closed","mrocklin","2015-06-06 07:27:40"
"275","mrocklin","2015-06-04 12:44:59","closed","mrocklin","2015-06-04 18:14:05"
"274","mrocklin","2015-06-04 10:20:01","closed","mrocklin","2015-06-04 18:14:20"
"273","mrocklin","2015-06-04 09:37:28","closed","mrocklin","2015-06-04 18:14:32"
"272","mrocklin","2015-06-04 09:26:46","closed","mrocklin","2015-06-04 10:34:07"
"271","mrocklin","2015-06-04 09:22:16","closed","mrocklin","2015-06-04 18:14:43"
"270","alimanfoo","2015-06-04 08:41:08","closed","mrocklin","2015-06-04 18:14:43"
"269","chdoig","2015-06-04 00:28:27","closed","mrocklin","2015-06-04 10:34:07"
"268","chdoig","2015-06-03 23:00:55","closed","mrocklin","2015-06-04 09:28:43"
"267","chdoig","2015-06-03 20:45:09","open","",""
"266","chdoig","2015-06-03 17:56:56","closed","jcrist","2016-03-04 19:31:37"
"265","alimanfoo","2015-06-03 15:51:31","closed","mrocklin","2015-06-12 14:44:45"
"264","alimanfoo","2015-06-03 15:40:30","closed","mrocklin","2015-06-04 18:14:32"
"263","alimanfoo","2015-06-03 15:39:12","closed","mrocklin","2016-04-26 20:11:00"
"262","mrocklin","2015-06-03 15:22:19","closed","mrocklin","2015-09-04 15:18:53"
"261","mrocklin","2015-06-02 19:49:34","closed","mrocklin","2015-06-03 05:22:18"
"260","mrocklin","2015-06-02 15:07:38","closed","mrocklin","2015-06-04 18:15:18"
"259","mrocklin","2015-06-01 23:46:39","closed","mrocklin","2015-06-02 15:27:23"
"258","mrocklin","2015-06-01 23:42:16","closed","mrocklin","2015-06-02 16:12:29"
"257","cowlicks","2015-06-01 20:56:26","closed","mrocklin","2015-06-04 18:17:41"
"256","mrocklin","2015-06-01 13:32:27","closed","cowlicks","2015-06-01 14:44:10"
"255","koldunovn","2015-06-01 13:03:08","closed","koldunovn","2015-06-01 13:42:59"
"254","cowlicks","2015-05-31 22:18:41","closed","cowlicks","2015-06-01 19:58:34"
"253","esc","2015-05-31 15:10:36","closed","cowlicks","2015-05-31 19:24:53"
"252","diehl","2015-05-30 17:44:04","closed","mrocklin","2015-06-06 07:27:40"
"251","cowlicks","2015-05-29 21:15:23","closed","mrocklin","2015-05-29 21:44:35"
"250","cowlicks","2015-05-29 21:08:51","closed","mrocklin","2015-05-29 21:44:35"
"249","mrocklin","2015-05-29 20:23:58","closed","mrocklin","2015-05-30 09:25:33"
"248","cowlicks","2015-05-28 21:46:31","closed","cowlicks","2015-06-01 19:58:34"
"247","cowlicks","2015-05-28 19:44:47","closed","jcrist","2016-01-17 04:25:34"
"246","aidan-plenert-macdonald","2015-05-28 14:13:18","closed","aidan-plenert-macdonald","2015-05-28 21:46:16"
"245","cowlicks","2015-05-27 05:25:55","closed","mrocklin","2015-06-12 13:55:59"
"244","cowlicks","2015-05-26 23:18:13","closed","cowlicks","2015-06-01 15:00:29"
"243","mrocklin","2015-05-26 18:15:10","closed","mrocklin","2015-06-02 16:12:29"
"242","mrocklin","2015-05-26 16:59:33","closed","mrocklin","2015-06-04 18:17:41"
"241","mrocklin","2015-05-25 16:33:54","closed","mrocklin","2015-06-12 14:45:20"
"240","mrocklin","2015-05-22 23:33:08","closed","mrocklin","2015-05-22 23:37:34"
"239","mrocklin","2015-05-22 22:53:41","closed","mrocklin","2015-05-22 23:12:33"
"238","mrocklin","2015-05-22 22:24:38","closed","mrocklin","2015-05-22 22:54:29"
"237","mrocklin","2015-05-22 20:14:50","closed","mrocklin","2015-05-22 22:20:44"
"236","mrocklin","2015-05-22 17:15:05","closed","mrocklin","2015-05-22 23:33:54"
"235","mrocklin","2015-05-22 16:13:39","closed","jcrist","2016-01-17 04:25:09"
"234","arve0","2015-05-22 16:00:48","closed","mrocklin","2015-05-22 16:45:26"
"233","cowlicks","2015-05-21 17:07:26","closed","mrocklin","2015-05-22 22:54:41"
"232","mrocklin","2015-05-21 14:18:45","closed","mrocklin","2015-05-21 18:48:09"
"231","arve0","2015-05-21 08:46:07","closed","mrocklin","2015-05-22 23:37:30"
"230","arve0","2015-05-21 08:34:37","closed","mrocklin","2015-05-21 13:56:26"
"229","mrocklin","2015-05-20 18:16:33","closed","mrocklin","2015-05-21 17:45:18"
"228","arve0","2015-05-19 10:42:30","closed","mrocklin","2015-05-22 15:41:48"
"227","mrocklin","2015-05-18 22:47:15","closed","mrocklin","2015-06-12 18:50:53"
"226","cowlicks","2015-05-18 22:22:24","closed","mrocklin","2015-05-22 23:12:55"
"225","mrocklin","2015-05-18 19:46:51","closed","mrocklin","2015-05-18 20:27:51"
"224","mrocklin","2015-05-18 16:32:54","closed","jcrist","2016-03-03 20:04:50"
"223","mrocklin","2015-05-18 16:29:46","closed","mrocklin","2015-09-04 15:19:46"
"222","mrocklin","2015-05-18 15:00:44","closed","mrocklin","2016-04-26 20:11:24"
"221","mrocklin","2015-05-18 02:21:03","closed","jcrist","2016-01-17 04:23:57"
"220","mrocklin","2015-05-18 01:57:11","closed","mrocklin","2015-05-18 18:01:35"
"219","mrocklin","2015-05-18 01:35:22","closed","mrocklin","2015-05-18 16:36:34"
"218","cowlicks","2015-05-17 01:17:48","closed","mrocklin","2016-04-26 20:12:00"
"217","cowlicks","2015-05-17 01:08:50","closed","mrocklin","2015-05-22 22:27:23"
"216","arve0","2015-05-16 23:50:20","closed","mrocklin","2015-05-16 23:51:40"
"215","mrocklin","2015-05-15 22:51:35","closed","mrocklin","2015-05-16 00:41:25"
"214","cowlicks","2015-05-15 20:30:23","closed","mrocklin","2015-05-15 21:01:12"
"213","mrocklin","2015-05-15 19:17:43","closed","mrocklin","2015-05-15 20:14:56"
"212","mrocklin","2015-05-15 18:59:01","closed","jcrist","2016-03-04 19:17:34"
"211","mrocklin","2015-05-15 15:03:00","closed","mrocklin","2015-05-21 20:48:34"
"210","mrocklin","2015-05-15 14:41:00","closed","cowlicks","2015-06-11 19:10:02"
"209","mrocklin","2015-05-15 00:16:54","closed","mrocklin","2015-05-15 14:56:46"
"208","cowlicks","2015-05-13 22:51:56","closed","mrocklin","2015-05-18 20:25:49"
"207","mrocklin","2015-05-13 22:37:17","closed","mrocklin","2015-05-13 22:51:16"
"206","cowlicks","2015-05-13 20:54:51","closed","mrocklin","2015-09-04 15:20:09"
"205","seanlaw","2015-05-13 20:50:08","closed","mrocklin","2016-04-26 20:12:31"
"204","mrocklin","2015-05-12 20:01:32","closed","mrocklin","2015-05-12 20:15:35"
"203","cowlicks","2015-05-12 19:17:34","closed","cowlicks","2015-05-12 19:34:14"
"202","mrocklin","2015-05-12 16:49:39","closed","mrocklin","2015-05-12 17:06:44"
"201","mrocklin","2015-05-12 16:06:24","closed","mrocklin","2015-05-15 14:58:31"
"200","cowlicks","2015-05-12 15:21:28","closed","mrocklin","2015-05-12 15:36:04"
"199","mrocklin","2015-05-12 00:08:20","closed","cowlicks","2015-05-19 16:26:41"
"198","cpcloud","2015-05-11 22:13:50","closed","mrocklin","2015-05-11 22:15:54"
"197","mrocklin","2015-05-11 21:10:01","closed","mrocklin","2015-05-12 02:48:12"
"196","mrocklin","2015-05-11 19:56:34","closed","mrocklin","2015-05-12 00:16:44"
"195","mrocklin","2015-05-11 18:29:13","closed","mrocklin","2015-05-12 03:59:30"
"194","cowlicks","2015-05-11 07:45:00","closed","cowlicks","2015-05-13 20:50:28"
"193","mrocklin","2015-05-10 00:52:16","closed","mrocklin","2015-05-10 16:24:11"
"192","cowlicks","2015-05-07 23:12:28","closed","mrocklin","2015-05-12 18:26:48"
"191","mrocklin","2015-05-07 21:26:41","closed","mrocklin","2015-05-09 00:58:10"
"190","mrocklin","2015-05-07 19:00:34","closed","mrocklin","2015-05-08 23:57:38"
"189","mrocklin","2015-05-07 05:06:41","closed","mrocklin","2015-05-07 15:54:28"
"188","mrocklin","2015-05-07 04:37:42","closed","mrocklin","2015-05-07 15:54:28"
"187","mrocklin","2015-05-06 23:44:56","closed","mrocklin","2015-05-07 00:08:16"
"186","mrocklin","2015-05-06 05:37:50","closed","jcrist","2016-03-03 20:05:19"
"185","mrocklin","2015-05-06 05:37:49","closed","mrocklin","2015-09-04 15:21:01"
"184","mrocklin","2015-05-06 05:37:45","closed","mrocklin","2015-05-25 16:30:22"
"183","mrocklin","2015-05-06 05:37:37","closed","mrocklin","2016-03-03 20:08:08"
"182","cowlicks","2015-05-05 21:47:24","closed","cowlicks","2015-05-08 15:07:43"
"181","gitter-badger","2015-05-04 23:49:27","closed","mrocklin","2015-05-09 01:17:10"
"180","mrocklin","2015-05-04 16:19:28","closed","mrocklin","2015-05-21 20:48:15"
"179","mrocklin","2015-05-04 15:45:15","closed","mrocklin","2015-05-04 17:39:45"
"178","shoyer","2015-05-04 07:39:46","closed","mrocklin","2015-05-04 17:39:45"
"177","mrocklin","2015-04-30 19:14:11","closed","mrocklin","2015-05-09 01:18:08"
"176","cowlicks","2015-04-28 20:00:18","closed","cowlicks","2015-05-04 22:04:04"
"175","mrocklin","2015-04-27 17:57:42","closed","cowlicks","2015-05-13 20:49:20"
"174","mrocklin","2015-04-27 17:53:52","closed","mrocklin","2016-04-26 20:13:24"
"173","mrocklin","2015-04-24 22:25:29","closed","cowlicks","2015-04-28 20:08:57"
"172","cowlicks","2015-04-24 21:43:24","closed","cowlicks","2015-04-27 14:53:06"
"171","cowlicks","2015-04-23 18:41:44","closed","cowlicks","2015-04-24 19:40:31"
"170","cpcloud","2015-04-23 14:12:47","closed","mrocklin","2015-04-23 20:11:19"
"169","mrocklin","2015-04-23 04:08:36","closed","mrocklin","2015-05-04 17:00:48"
"168","cowlicks","2015-04-22 22:01:10","closed","mrocklin","2015-04-22 22:09:10"
"167","cowlicks","2015-04-22 20:17:51","closed","cowlicks","2015-05-04 19:45:32"
"166","mrocklin","2015-04-20 15:16:50","closed","mrocklin","2015-04-20 17:10:25"
"165","shoyer","2015-04-19 20:21:19","closed","mrocklin","2015-04-20 17:10:25"
"164","mrocklin","2015-04-19 19:55:16","closed","mrocklin","2015-04-19 20:16:15"
"163","mrocklin","2015-04-19 18:26:19","closed","mrocklin","2015-04-19 18:28:23"
"162","mrocklin","2015-04-19 18:10:47","closed","mrocklin","2015-04-19 18:18:48"
"161","mrocklin","2015-04-19 01:40:17","closed","mrocklin","2015-04-19 18:01:46"
"160","mrocklin","2015-04-19 00:09:43","closed","mrocklin","2015-04-19 17:45:45"
"159","mrocklin","2015-04-17 23:52:24","closed","mrocklin","2015-04-19 19:10:47"
"158","mrocklin","2015-04-17 18:38:29","closed","mrocklin","2015-04-17 22:19:59"
"157","ARF1","2015-04-16 09:13:12","closed","ARF1","2015-04-16 18:35:57"
"156","ARF1","2015-04-16 09:05:32","closed","mrocklin","2015-04-27 17:43:12"
"155","mrocklin","2015-04-15 16:01:35","closed","mrocklin","2015-04-19 17:58:21"
"154","mrocklin","2015-04-14 20:03:08","closed","mrocklin","2015-04-17 22:19:59"
"153","ibab","2015-04-13 21:49:30","closed","mrocklin","2015-04-14 15:31:02"
"152","mrocklin","2015-04-13 20:33:40","closed","mrocklin","2015-04-14 15:31:00"
"151","cowlicks","2015-04-10 22:27:50","closed","mrocklin","2015-04-19 18:02:36"
"150","shoyer","2015-04-07 00:18:36","closed","shoyer","2015-04-19 18:05:55"
"149","shoyer","2015-04-06 22:02:46","closed","mrocklin","2015-04-19 18:03:54"
"148","mrocklin","2015-04-06 16:32:22","closed","mrocklin","2015-04-19 18:04:18"
"147","shoyer","2015-04-05 22:59:47","closed","mrocklin","2015-04-06 15:24:34"
"146","shoyer","2015-04-05 22:36:49","closed","mrocklin","2015-04-19 18:28:40"
"145","mrocklin","2015-04-04 17:49:58","closed","mrocklin","2015-04-04 21:13:03"
"144","mrocklin","2015-04-04 01:54:30","closed","shoyer","2015-04-06 16:00:34"
"143","mrocklin","2015-04-04 00:47:31","closed","mrocklin","2015-04-04 01:18:06"
"142","mrocklin","2015-04-04 00:30:31","closed","mrocklin","2015-04-06 23:38:46"
"141","mrocklin","2015-04-03 23:19:33","closed","mrocklin","2015-04-04 01:18:38"
"140","mrocklin","2015-04-03 23:07:37","closed","mrocklin","2015-04-15 17:04:08"
"139","shoyer","2015-04-03 21:56:14","closed","mrocklin","2015-04-15 17:04:08"
"138","mrocklin","2015-04-03 20:32:58","closed","mrocklin","2015-04-13 13:39:56"
"137","shoyer","2015-04-03 18:43:53","closed","shoyer","2015-04-06 16:00:34"
"136","cowlicks","2015-04-02 20:07:46","closed","mrocklin","2015-04-03 00:13:38"
"135","shoyer","2015-04-02 17:55:41","closed","mrocklin","2015-04-02 23:31:49"
"134","mrocklin","2015-04-02 15:10:47","closed","mrocklin","2015-04-02 16:33:43"
"133","shoyer","2015-04-02 01:54:02","closed","mrocklin","2015-04-02 16:33:43"
"132","shoyer","2015-04-02 01:14:13","closed","mrocklin","2015-04-02 02:33:17"
"131","mrocklin","2015-04-01 21:36:49","closed","mrocklin","2015-04-01 21:36:52"
"130","shoyer","2015-04-01 20:41:00","closed","mrocklin","2015-04-02 22:26:14"
"129","cowlicks","2015-04-01 20:33:05","closed","mrocklin","2015-04-01 20:45:06"
"128","shoyer","2015-04-01 17:56:10","closed","mrocklin","2015-04-06 23:38:46"
"127","cowlicks","2015-04-01 15:50:03","closed","cowlicks","2015-04-01 15:59:51"
"126","mrocklin","2015-04-01 15:05:07","closed","mrocklin","2015-04-01 16:02:54"
"125","shoyer","2015-04-01 07:15:09","closed","mrocklin","2015-04-01 20:45:06"
"124","mrocklin","2015-04-01 05:28:00","closed","shoyer","2015-04-19 18:06:10"
"123","shoyer","2015-04-01 05:10:41","closed","mrocklin","2015-04-01 05:28:15"
"122","mrocklin","2015-04-01 05:00:40","closed","mrocklin","2015-05-09 01:17:42"
"121","shoyer","2015-04-01 02:23:31","closed","mrocklin","2015-04-01 04:28:19"
"120","mrocklin","2015-03-31 23:58:23","closed","mrocklin","2016-04-26 20:14:00"
"119","mrocklin","2015-03-31 23:57:51","closed","mrocklin","2015-05-25 16:29:43"
"118","mrocklin","2015-03-31 23:57:14","closed","mrocklin","2015-09-04 15:21:45"
"117","shoyer","2015-03-31 21:40:30","closed","mrocklin","2015-04-04 01:18:06"
"116","cowlicks","2015-03-31 19:53:59","closed","mrocklin","2016-04-26 20:14:28"
"115","cowlicks","2015-03-31 16:53:26","closed","mrocklin","2015-04-01 17:42:30"
"114","mrocklin","2015-03-31 15:29:17","closed","mrocklin","2015-04-01 04:34:00"
"113","mrocklin","2015-03-30 16:13:51","closed","mrocklin","2015-03-31 15:10:25"
"112","shoyer","2015-03-30 05:56:48","closed","mrocklin","2015-03-31 14:40:24"
"111","shoyer","2015-03-29 23:16:44","open","",""
"110","jcrist","2015-03-29 22:51:28","closed","mrocklin","2015-04-03 00:39:08"
"109","shoyer","2015-03-29 21:14:13","closed","mrocklin","2016-04-26 20:15:14"
"108","shoyer","2015-03-29 09:06:24","closed","mrocklin","2015-03-29 16:19:15"
"107","mrocklin","2015-03-28 20:38:52","closed","mrocklin","2015-03-30 04:33:28"
"106","jcrist","2015-03-28 17:30:17","closed","mrocklin","2015-03-28 20:03:04"
"105","shoyer","2015-03-28 07:24:39","closed","mrocklin","2015-04-15 17:04:08"
"104","mrocklin","2015-03-28 02:48:22","closed","mrocklin","2015-03-28 18:46:43"
"103","mrocklin","2015-03-28 02:30:27","closed","mrocklin","2015-03-30 04:33:28"
"102","shoyer","2015-03-28 01:34:16","closed","mrocklin","2015-03-28 01:51:58"
"101","mrocklin","2015-03-27 21:44:26","closed","mrocklin","2015-03-27 21:53:31"
"100","shoyer","2015-03-27 21:12:28","closed","mrocklin","2015-03-27 21:53:31"
"99","mrocklin","2015-03-27 19:23:37","closed","mrocklin","2015-03-27 20:02:43"
"98","marianotepper","2015-03-27 12:10:18","closed","mrocklin","2015-03-27 19:00:25"
"97","shoyer","2015-03-27 04:36:37","open","",""
"96","mrocklin","2015-03-27 03:31:58","closed","mrocklin","2015-03-27 23:47:49"
"95","shoyer","2015-03-27 01:29:13","closed","mrocklin","2015-03-27 03:47:26"
"94","shoyer","2015-03-27 01:22:31","closed","mrocklin","2015-03-27 03:37:42"
"93","mrocklin","2015-03-26 23:03:12","closed","mrocklin","2015-04-06 16:30:20"
"92","mrocklin","2015-03-25 16:43:46","closed","mrocklin","2015-03-26 18:00:16"
"91","mrocklin","2015-03-25 05:14:12","closed","mrocklin","2015-03-25 19:23:41"
"90","shoyer","2015-03-25 05:09:57","closed","mrocklin","2015-03-25 19:23:42"
"89","shoyer","2015-03-25 05:08:33","closed","mrocklin","2015-03-25 19:23:41"
"88","mrocklin","2015-03-24 17:50:00","closed","mrocklin","2015-03-24 23:10:04"
"87","mrocklin","2015-03-24 17:06:18","closed","mrocklin","2015-03-24 23:32:14"
"86","shoyer","2015-03-24 17:04:25","closed","mrocklin","2015-03-24 23:10:04"
"85","shoyer","2015-03-24 06:41:09","closed","mrocklin","2015-03-24 15:02:10"
"84","shoyer","2015-03-24 06:39:36","closed","mrocklin","2015-03-26 18:00:16"
"83","shoyer","2015-03-24 06:19:35","closed","mrocklin","2015-03-24 14:58:01"
"82","jcrist","2015-03-24 05:04:19","closed","mrocklin","2015-03-27 19:00:39"
"81","mrocklin","2015-03-23 23:40:10","closed","mrocklin","2015-03-24 04:38:20"
"80","mrocklin","2015-03-21 00:30:48","closed","mrocklin","2015-03-26 23:09:30"
"79","mrocklin","2015-03-20 23:15:43","closed","mrocklin","2015-03-30 14:38:57"
"78","mrocklin","2015-03-20 23:10:28","closed","jcrist","2015-06-12 19:09:53"
"77","mrocklin","2015-03-20 16:35:59","closed","mrocklin","2015-03-20 17:00:38"
"76","mrocklin","2015-03-16 21:12:10","closed","mrocklin","2015-05-09 01:17:49"
"75","mrocklin","2015-03-16 20:30:08","closed","mrocklin","2015-03-17 16:56:01"
"74","jakirkham","2015-03-14 22:20:02","closed","mrocklin","2015-03-14 22:57:41"
"73","jakirkham","2015-03-14 22:11:33","closed","mrocklin","2015-03-16 15:22:52"
