"number","created_by","created_at","state","commits","merged_by","merged_at"
"2690","pungggi","2015-10-20 15:10:11","closed","0","",""
"2685","BLamy","2015-10-19 15:26:00","closed","1","",""
"2684","max-mykhailenko","2015-10-19 13:05:46","closed","1","",""
"2683","lukemcgregor","2015-10-18 22:13:26","closed","2","",""
"2682","javenosa","2015-10-15 21:54:24","closed","0","",""
"2675","mj1856","2015-10-12 22:00:22","closed","1","",""
"2671","lothargrieb","2015-10-12 11:29:08","closed","1","",""
"2670","lothargrieb","2015-10-12 11:23:39","closed","1","",""
"2669","joelmheim","2015-10-12 07:33:13","closed","2","",""
"2666","amaranthrose","2015-10-11 12:51:55","closed","1","mj1856","2015-12-18 14:36:04"
"2665","ichernev","2015-10-10 20:31:37","closed","1","ichernev","2015-11-09 02:31:01"
"2663","nickdandakis","2015-10-09 21:52:12","closed","1","",""
"2654","lukehorvat","2015-10-07 04:52:52","closed","0","",""
"2652","lothargrieb","2015-10-06 06:53:54","closed","1","",""
"2651","lothargrieb","2015-10-06 06:51:26","closed","1","",""
"2650","PeterMortensen","2015-10-05 18:04:31","closed","1","mj1856","2015-10-07 16:21:19"
"2648","alburthoffman","2015-10-05 14:48:11","closed","2","",""
"2646","elreimundo","2015-10-02 17:26:12","closed","2","",""
"2641","ichernev","2015-09-29 05:20:01","closed","4","",""
"2639","jisaacks","2015-09-24 21:12:19","closed","4","",""
"2638","massic80","2015-09-24 17:49:20","closed","1","",""
"2637","massic80","2015-09-24 09:39:32","closed","1","",""
"2636","massic80","2015-09-24 09:35:48","closed","1","",""
"2635","ichernev","2015-09-24 04:37:10","closed","1","",""
"2634","ichernev","2015-09-23 17:41:31","closed","1","",""
"2630","vnathalye","2015-09-22 16:52:26","closed","11","",""
"2625","vnathalye","2015-09-21 15:11:45","closed","6","",""
"2624","ichernev","2015-09-21 03:03:32","closed","4","",""
"2622","timothyfstephens","2015-09-20 20:15:28","closed","3","",""
"2613","nurlan","2015-09-16 04:25:57","closed","1","",""
"2603","pietercolpaert","2015-09-10 11:54:44","closed","3","",""
"2597","zhil","2015-09-03 18:41:26","closed","3","",""
"2594","jawish","2015-09-02 04:03:19","closed","4","",""
"2589","llimer","2015-08-30 23:21:14","closed","0","",""
"2588","digz6666","2015-08-28 08:35:51","closed","1","",""
"2587","mcauser","2015-08-28 03:29:10","closed","1","",""
"2583","nikolas","2015-08-26 23:34:43","closed","1","",""
"2579","RomeroMsk","2015-08-25 12:41:20","closed","1","",""
"2577","yordis","2015-08-24 23:32:40","closed","0","",""
"2572","jamesarosen","2015-08-20 21:56:07","closed","1","",""
"2565","alburthoffman","2015-08-18 17:44:44","closed","4","",""
"2562","gaspard","2015-08-18 11:16:51","closed","1","",""
"2557","diomed","2015-08-13 09:17:31","closed","0","",""
"2556","kcthota","2015-08-13 06:10:42","closed","1","",""
"2553","Vic020","2015-08-12 05:51:50","closed","2","",""
"2549","sereysethy","2015-08-10 11:23:18","closed","1","",""
"2548","jonashdown","2015-08-10 10:34:54","closed","5","",""
"2545","ryanhart2","2015-08-09 06:04:16","closed","0","",""
"2544","ryanhart2","2015-08-09 01:34:51","closed","0","",""
"2543","gabrielmaldi","2015-08-08 03:45:15","closed","1","",""
"2541","vsn4ik","2015-08-07 21:38:51","closed","0","",""
"2534","liorch88","2015-08-03 10:54:06","closed","1","",""
"2528","ichernev","2015-07-31 04:47:47","closed","1","mj1856","2015-09-10 19:05:21"
"2524","raphamorim","2015-07-30 04:16:06","closed","16","",""
"2515","ichernev","2015-07-27 16:56:26","closed","1","ichernev","2015-07-28 04:30:43"
"2514","Vic020","2015-07-27 14:19:08","closed","1","",""
"2510","ryanhart2","2015-07-26 05:21:05","closed","0","",""
"2508","ichernev","2015-07-26 03:36:06","closed","1","",""
"2507","ichernev","2015-07-26 03:08:00","closed","1","",""
"2506","ichernev","2015-07-26 03:00:40","closed","1","",""
"2498","StevenHeinrich","2015-07-21 20:30:03","closed","1","",""
