"number","created_by","created_at","state","commits","merged_by","merged_at"
"2310","rowillia","2016-10-24 21:50:04","closed","9","gvanrossum","2016-10-26 23:36:12"
"2309","ilevkivskyi","2016-10-24 20:05:29","closed","1","",""
"2304","drvink","2016-10-23 20:37:12","closed","0","gvanrossum","2016-10-28 19:48:27"
"2303","ilevkivskyi","2016-10-22 19:34:16","closed","4","gvanrossum","2016-10-25 16:00:32"
"2302","ilevkivskyi","2016-10-21 21:01:19","closed","3","gvanrossum","2016-10-24 17:27:32"
"2296","rwbarton","2016-10-21 02:58:30","closed","1","gvanrossum","2016-10-21 04:33:30"
"2295","byung-u","2016-10-21 00:48:00","closed","1","gvanrossum","2016-10-21 02:49:50"
"2294","elazarg","2016-10-20 22:20:30","closed","4","gvanrossum","2016-10-22 18:55:17"
"2293","cpennington","2016-10-20 20:53:43","closed","3","ddfisher","2016-10-21 20:45:18"
"2290","gvanrossum","2016-10-20 02:27:17","closed","5","gvanrossum","2016-10-25 15:53:46"
"2289","ddfisher","2016-10-20 00:08:54","closed","1","gvanrossum","2016-10-22 00:18:20"
"2287","elazarg","2016-10-19 22:43:11","closed","3","gvanrossum","2016-10-20 01:29:57"
"2286","kirbyfan64","2016-10-19 18:42:55","closed","1","ddfisher","2016-10-19 22:56:06"
"2283","rwbarton","2016-10-19 15:07:07","closed","1","gvanrossum","2016-10-19 18:37:59"
"2278","ddfisher","2016-10-18 20:57:30","closed","1","gvanrossum","2016-10-18 21:41:18"
"2277","ilevkivskyi","2016-10-18 18:50:45","closed","1","ddfisher","2016-10-18 19:14:27"
"2275","gvanrossum","2016-10-18 17:31:48","closed","2","JukkaL","2016-10-24 12:47:45"
"2274","elazarg","2016-10-18 14:22:07","closed","1","gvanrossum","2016-10-18 16:50:26"
"2272","elazarg","2016-10-18 04:53:59","closed","13","gvanrossum","2016-10-28 19:49:49"
"2270","elazarg","2016-10-18 00:16:00","closed","1","gvanrossum","2016-10-18 00:55:52"
"2268","kirbyfan64","2016-10-17 20:25:03","closed","1","gvanrossum","2016-10-17 20:37:50"
"2266","cpennington","2016-10-17 19:37:47","closed","6","JukkaL","2016-12-13 16:42:15"
"2264","gvanrossum","2016-10-17 16:49:01","closed","21","JukkaL","2016-10-24 16:39:07"
"2262","alexjurkiewicz","2016-10-17 01:41:10","closed","5","gvanrossum","2016-10-17 22:11:44"
"2261","jo-sm","2016-10-16 20:37:53","closed","1","",""
"2257","gvanrossum","2016-10-14 21:31:51","closed","1","",""
