"number","created_by","created_at","state","closed_by","closed_at"
"433","hwrdprkns","2014-09-08 19:29:07","closed","freider","2014-09-23 09:14:02"
"432","hwrdprkns","2014-09-08 19:12:37","closed","hwrdprkns","2014-09-08 19:26:06"
"431","Tarrasch","2014-09-08 13:40:48","closed","erikbern","2014-09-08 14:04:20"
"430","rantav","2014-09-08 05:44:13","closed","Tarrasch","2016-07-18 09:00:02"
"429","daveFNbuck","2014-09-08 04:13:26","closed","daveFNbuck","2014-09-23 17:01:53"
"428","jcrobak","2014-09-07 20:30:34","closed","erikbern","2014-09-17 18:16:04"
"427","jcrobak","2014-09-07 20:20:07","closed","erikbern","2014-09-08 01:06:01"
"426","jcrobak","2014-09-07 19:48:41","closed","jcrobak","2014-10-10 13:38:24"
"425","freider","2014-09-05 14:09:49","closed","erikbern","2014-09-05 15:21:43"
"424","tommyengstrom","2014-09-04 21:54:45","closed","erikbern","2014-09-24 08:56:25"
"423","erikbern","2014-09-02 16:33:09","closed","erikbern","2014-09-04 13:49:36"
"422","Tarrasch","2014-09-02 12:02:57","closed","Tarrasch","2014-09-02 19:37:47"
"421","erikbern","2014-09-01 15:18:50","closed","erikbern","2014-09-02 12:41:39"
"420","rudaoshi","2014-09-01 04:54:37","open","",""
"419","erikbern","2014-08-31 20:56:13","closed","erikbern","2014-09-04 16:00:08"
"418","erikbern","2014-08-31 02:41:15","closed","erikbern","2014-08-31 20:53:01"
"417","freider","2014-08-29 14:47:07","closed","freider","2014-08-29 14:49:04"
"416","jackdwyer","2014-08-29 02:04:26","closed","erikbern","2014-09-04 16:00:30"
"415","erikbern","2014-08-29 00:34:54","closed","erikbern","2014-08-31 02:37:18"
"414","erikbern","2014-08-28 17:49:26","closed","erikbern","2014-08-28 17:52:43"
"413","erikbern","2014-08-28 14:35:48","closed","erikbern","2014-08-29 16:06:54"
"412","rtshadow","2014-08-28 13:24:30","open","",""
"411","f355","2014-08-28 08:33:45","closed","erikbern","2014-09-01 16:50:17"
"410","jimjh","2014-08-27 21:24:42","closed","jimjh","2014-08-27 21:38:29"
"409","f355","2014-08-27 15:12:44","closed","erikbern","2014-08-28 12:47:03"
"408","daveFNbuck","2014-08-22 18:24:36","closed","erikbern","2014-08-28 16:27:18"
"407","daveFNbuck","2014-08-18 18:51:42","closed","Tarrasch","2014-09-03 21:20:21"
"406","daveFNbuck","2014-08-18 18:47:23","closed","erikbern","2014-08-28 16:25:19"
"405","Tarrasch","2014-08-14 09:05:30","closed","Tarrasch","2014-08-14 13:32:35"
"404","Tarrasch","2014-08-14 08:27:28","closed","Tarrasch","2014-08-18 08:55:28"
"403","Tarrasch","2014-08-13 11:20:20","closed","Tarrasch","2014-08-13 13:43:00"
"402","paxan","2014-08-13 00:18:07","closed","erikbern","2014-08-25 19:53:52"
"401","tommyengstrom","2014-08-12 08:57:19","closed","erikbern","2014-08-28 16:25:11"
"400","daveFNbuck","2014-08-11 21:26:22","closed","erikbern","2014-08-12 00:48:51"
"399","danielhfrank","2014-08-08 22:14:27","closed","erikbern","2014-08-28 16:25:00"
"398","danielhfrank","2014-08-08 17:15:49","closed","erikbern","2014-08-08 20:01:56"
"397","Tarrasch","2014-08-08 09:14:20","closed","Tarrasch","2014-08-11 09:38:58"
"396","Tarrasch","2014-08-08 09:03:00","closed","Tarrasch","2014-08-11 14:18:50"
"395","Tarrasch","2014-08-07 14:13:46","closed","Tarrasch","2014-08-13 13:03:05"
"394","Tarrasch","2014-08-07 12:35:55","closed","Tarrasch","2014-08-11 09:39:24"
"393","Tarrasch","2014-08-04 13:39:55","closed","Tarrasch","2014-08-12 15:29:17"
"392","erikbern","2014-07-30 23:29:08","closed","erikbern","2014-08-01 14:16:17"
"391","onlynone","2014-07-29 15:12:48","open","",""
"390","aldanor","2014-07-29 10:36:37","open","",""
"389","erikbern","2014-07-29 02:10:37","closed","erikbern","2014-07-30 19:59:15"
"388","daveFNbuck","2014-07-25 20:01:19","closed","erikbern","2014-07-29 17:01:15"
"387","yonromai","2014-07-24 12:58:45","closed","erikbern","2014-07-25 16:55:57"
"386","daveFNbuck","2014-07-23 20:18:48","closed","erikbern","2014-07-23 22:14:18"
"385","daveFNbuck","2014-07-22 22:24:17","closed","erikbern","2014-07-25 16:56:15"
"384","rtshadow","2014-07-22 21:27:17","closed","erikbern","2014-07-29 03:59:57"
"383","oldpa","2014-07-22 09:31:38","closed","erikbern","2014-07-22 10:36:20"
"382","konklone","2014-07-21 15:18:54","closed","erikbern","2015-03-16 11:51:12"
"381","erikbern","2014-07-21 00:18:28","closed","erikbern","2014-07-30 19:58:39"
"380","erikbern","2014-07-20 19:58:30","closed","Tarrasch","2016-11-23 02:43:06"
"379","rtshadow","2014-07-12 13:16:43","closed","erikbern","2014-07-18 09:44:15"
"378","erikbern","2014-07-10 16:53:46","closed","erikbern","2014-07-11 15:00:54"
"377","rtshadow","2014-07-09 13:45:19","closed","erikbern","2014-07-09 14:43:41"
"376","erikbern","2014-07-08 02:16:37","closed","erikbern","2014-07-08 02:16:57"
"375","athoune","2014-07-07 16:28:12","closed","erikbern","2014-07-07 20:27:38"
"374","Tarrasch","2014-07-07 13:05:50","closed","freider","2014-07-08 14:10:57"
"373","anyman","2014-07-04 13:07:25","closed","erikbern","2014-07-04 16:04:56"
"372","aldanor","2014-07-04 11:10:56","open","",""
"371","miku","2014-07-01 21:24:30","closed","erikbern","2014-07-21 14:02:14"
"370","daviddliu","2014-07-01 20:05:03","closed","daviddliu","2014-07-02 03:29:19"
"369","daviddliu","2014-07-01 19:24:42","closed","daviddliu","2014-07-01 19:50:57"
"368","aldanor","2014-07-01 18:48:20","closed","erikbern","2014-07-02 11:35:44"
"367","aldanor","2014-07-01 14:44:31","closed","erikbern","2014-07-02 11:35:45"
"366","aldanor","2014-07-01 10:17:31","open","",""
"365","rantav","2014-06-30 11:34:51","closed","erikbern","2014-07-11 22:53:29"
"364","miku","2014-06-27 11:28:40","closed","erikbern","2014-06-29 05:51:01"
"363","jurnix","2014-06-27 09:24:23","closed","erikbern","2014-07-02 15:36:20"
"362","jvns","2014-06-25 19:09:55","closed","erikbern","2014-06-26 04:27:36"
"361","interskh","2014-06-20 04:21:34","closed","erikbern","2014-06-29 05:49:46"
"360","rudaoshi","2014-06-18 03:40:17","open","",""
"359","SamRozen","2014-06-16 21:35:38","closed","erikbern","2014-06-16 22:59:22"
"358","lallea","2014-06-16 13:01:52","closed","erikbern","2014-06-16 13:32:44"
"357","kretes","2014-06-16 12:18:14","closed","dlstadther","2017-02-14 19:20:01"
"356","Sergeant007","2014-06-15 10:27:26","closed","erikbern","2014-06-26 13:46:28"
"355","freider","2014-06-13 13:35:13","closed","freider","2014-07-08 08:12:56"
"354","interskh","2014-06-13 04:14:06","closed","erikbern","2014-06-13 17:35:31"
"353","interskh","2014-06-13 03:55:45","closed","erikbern","2014-06-13 20:21:20"
"352","fuziontech","2014-06-13 00:21:18","closed","erikbern","2014-06-13 01:06:37"
"351","rantav","2014-06-12 10:30:54","closed","erikbern","2014-06-14 23:17:23"
"350","rantav","2014-06-12 07:18:15","closed","rantav","2014-06-12 12:04:38"
"349","daveFNbuck","2014-06-11 20:29:07","closed","erikbern","2014-06-30 03:06:48"
"348","daveFNbuck","2014-06-10 22:02:44","closed","erikbern","2014-06-10 22:18:16"
"347","Sergeant007","2014-06-07 09:57:10","closed","erikbern","2014-06-28 14:53:35"
"346","daveFNbuck","2014-06-05 22:12:27","closed","erikbern","2014-06-05 23:19:20"
"345","samuell","2014-06-05 13:09:22","open","",""
"344","rantav","2014-06-04 12:59:30","closed","erikbern","2014-06-16 20:27:59"
"343","edwardnewett","2014-06-02 17:40:20","closed","erikbern","2014-06-02 18:30:35"
"342","erikbern","2014-06-02 12:31:38","closed","erikbern","2014-06-02 13:07:01"
"341","rantav","2014-06-02 10:56:21","closed","Tarrasch","2016-09-01 09:31:50"
"340","soxofaan","2014-05-30 12:43:12","closed","erikbern","2014-06-29 05:50:03"
"339","soxofaan","2014-05-30 12:07:39","closed","erikbern","2014-05-30 12:42:24"
"338","soxofaan","2014-05-29 22:43:29","closed","erikbern","2014-06-11 12:25:55"
"337","pswaminathan","2014-05-29 16:27:25","closed","erikbern","2014-05-30 01:57:52"
"336","mikepii","2014-05-29 15:45:41","closed","erikbern","2014-05-30 01:57:33"
"335","erikbern","2014-05-24 20:18:58","closed","erikbern","2014-07-02 11:34:57"
"334","miku","2014-05-22 14:23:29","closed","erikbern","2014-05-30 02:01:42"
"333","rocha","2014-05-21 22:42:07","open","",""
"332","mikepii","2014-05-20 17:43:51","closed","mikepii","2014-05-29 15:46:15"
"331","BusyJay","2014-05-18 07:07:25","open","",""
"330","danielhfrank","2014-05-16 06:26:36","closed","erikbern","2014-05-16 07:38:28"
"329","mlaldrid","2014-05-14 14:05:34","closed","erikbern","2014-05-14 14:17:35"
"328","vincentzhwg","2014-05-14 02:19:01","closed","vincentzhwg","2014-05-30 03:00:52"
"327","a1k0n","2014-05-13 16:01:17","closed","erikbern","2014-05-14 06:25:09"
"326","actsasgeek","2014-05-12 19:34:42","closed","erikbern","2014-05-21 14:52:24"
"325","actsasgeek","2014-05-12 18:09:15","closed","actsasgeek","2014-05-12 19:35:43"
"324","bstempi","2014-05-09 18:07:10","closed","erikbern","2014-05-21 14:52:16"
"323","ulzha","2014-05-08 14:33:11","closed","erikbern","2014-05-24 19:44:45"
"322","rantav","2014-05-07 11:14:01","closed","erikbern","2014-05-07 12:49:49"
"321","JonNelson","2014-05-06 15:09:15","closed","erikbern","2014-05-06 17:24:57"
"320","daleroberts","2014-05-01 23:52:11","closed","erikbern","2014-05-06 17:25:33"
"319","rantav","2014-05-01 20:54:15","closed","erikbern","2014-05-04 23:27:17"
"318","erikbern","2014-04-25 04:10:00","closed","erikbern","2014-05-24 20:09:39"
"317","erikbern","2014-04-23 23:49:00","closed","erikbern","2014-05-23 13:41:07"
"316","freider","2014-04-23 15:38:57","closed","freider","2014-05-21 11:55:49"
"315","lukauskas","2014-04-21 17:38:45","open","",""
"314","lukauskas","2014-04-21 16:50:24","closed","erikbern","2014-07-21 13:48:37"
"313","ulzha","2014-04-16 13:15:49","closed","ulzha","2014-04-16 14:08:57"
"312","chrisngan24","2014-04-11 15:33:01","closed","erikbern","2014-04-14 03:14:02"
"311","jcrobak","2014-04-11 13:26:48","closed","Tarrasch","2016-09-01 09:29:39"
"310","erikbern","2014-04-10 14:30:55","closed","erikbern","2014-04-10 15:50:18"
"309","erikbern","2014-04-07 04:08:39","closed","erikbern","2014-04-07 12:52:37"
"308","erikbern","2014-04-07 03:39:43","closed","erikbern","2014-04-07 12:52:52"
"307","jooon","2014-04-04 15:00:36","closed","erikbern","2014-04-06 15:57:56"
"306","ulzha","2014-04-04 10:33:57","closed","erikbern","2014-04-15 15:50:28"
"305","erikbern","2014-04-03 16:04:13","closed","erikbern","2014-04-09 03:45:35"
"304","erikbern","2014-04-03 16:02:38","closed","erikbern","2014-04-03 16:03:30"
"303","erikbern","2014-04-01 13:18:12","closed","erikbern","2014-04-03 16:02:51"
"302","Inuita","2014-04-01 08:43:47","closed","Tarrasch","2016-09-01 09:30:02"
"301","jcrobak","2014-03-28 01:30:58","closed","erikbern","2014-04-10 14:19:15"
"300","jakobalander","2014-03-27 14:43:12","closed","freider","2014-03-27 15:18:49"
"299","jakobalander","2014-03-27 12:49:19","closed","jakobalander","2014-03-27 14:38:10"
"298","erikbern","2014-03-27 01:20:12","closed","erikbern","2014-03-27 15:49:41"
"297","jcrobak","2014-03-26 02:40:32","closed","freider","2014-03-26 10:32:13"
"296","jakobalander","2014-03-21 09:22:18","closed","jakobalander","2014-03-25 10:57:47"
"295","p5k6","2014-03-19 20:12:41","closed","erikbern","2014-03-19 22:36:26"
"294","rudaoshi","2014-03-19 14:10:06","closed","Tarrasch","2016-09-01 09:31:34"
"293","JonNelson","2014-03-15 02:46:13","closed","erikbern","2014-03-15 21:56:59"
"292","jmeagher","2014-03-11 20:47:46","closed","erikbern","2014-03-11 21:19:27"
"291","a1k0n","2014-03-11 16:16:32","closed","erikbern","2014-03-11 23:48:16"
"290","nparrish","2014-03-10 15:30:32","closed","ulzha","2014-03-11 19:05:41"
"289","DeaconDesperado","2014-03-06 21:27:29","closed","Tarrasch","2016-03-23 02:28:46"
"288","JoeEnnever","2014-03-04 18:58:50","closed","erikbern","2014-03-19 14:35:33"
"287","ulzha","2014-03-04 11:37:56","closed","ulzha","2014-03-13 21:05:02"
"286","rantav","2014-03-03 10:00:49","closed","Tarrasch","2016-09-01 09:30:33"
"285","rocha","2014-02-28 16:34:18","closed","erikbern","2014-04-06 15:57:56"
"284","kawaa","2014-02-24 15:49:33","closed","erikbern","2014-03-19 14:38:41"
"283","rantav","2014-02-23 10:57:23","closed","freider","2014-03-12 10:52:00"
"282","MarkRoddy","2014-02-20 21:43:23","closed","erikbern","2014-02-21 02:11:04"
"281","p5k6","2014-02-19 20:32:33","closed","erikbern","2014-02-19 21:04:23"
"280","onlynone","2014-02-19 19:21:24","closed","erikbern","2014-02-19 21:02:15"
"279","jcrobak","2014-02-14 02:07:23","closed","erikbern","2014-02-14 11:14:48"
"278","rantav","2014-02-13 17:24:32","closed","erikbern","2014-02-21 22:53:39"
"277","prizos","2014-02-11 17:12:36","closed","erikbern","2014-02-11 17:29:14"
"276","rantav","2014-02-11 13:53:23","closed","freider","2014-03-19 10:39:24"
"275","erikbern","2014-02-11 10:11:55","closed","erikbern","2014-03-19 14:35:44"
"274","edwardnewett","2014-02-10 23:17:48","closed","erikbern","2014-02-18 15:14:13"
"273","rantav","2014-02-09 10:59:18","closed","erikbern","2014-02-09 13:03:43"
"272","jcrobak","2014-02-08 16:17:36","closed","erikbern","2014-02-11 09:51:51"
"271","jcrobak","2014-02-07 20:10:09","closed","erikbern","2014-02-08 19:46:27"
"270","freider","2014-02-07 15:32:41","closed","erikbern","2014-05-24 20:28:54"
"269","jeffknupp","2014-02-05 18:13:08","closed","erikbern","2014-02-05 19:09:43"
"268","rantav","2014-02-03 07:37:48","closed","rantav","2014-02-11 13:54:04"
"267","chancyk","2014-02-02 08:26:13","closed","erikbern","2015-01-27 21:13:57"
"266","onlynone","2014-01-31 00:09:17","closed","onlynone","2014-02-19 19:23:38"
"265","dlogothetis","2014-01-29 14:21:45","closed","dlogothetis","2014-01-29 14:23:05"
"264","daleroberts","2014-01-24 02:30:59","closed","erikbern","2014-01-31 14:31:18"
"263","JoeEnnever","2014-01-22 01:05:29","closed","erikbern","2014-05-24 20:27:24"
"262","onlynone","2014-01-21 16:49:08","closed","erikbern","2014-01-27 17:59:06"
"261","miku","2014-01-20 08:11:44","closed","erikbern","2014-01-20 12:10:40"
"260","master","2014-01-18 20:55:27","closed","erikbern","2014-01-18 22:41:40"
"259","rocha","2014-01-15 22:41:56","closed","erikbern","2014-01-16 01:21:00"
"258","mikepii","2014-01-15 16:15:30","closed","erikbern","2014-01-15 16:42:13"
"257","onlynone","2014-01-15 16:09:52","closed","erikbern","2014-01-15 16:42:50"
"256","JonNelson","2014-01-13 19:35:11","closed","Tarrasch","2016-09-01 09:37:37"
"255","erikbern","2014-01-11 02:36:52","closed","erikbern","2014-05-24 20:29:16"
"254","erikbern","2014-01-09 13:03:05","closed","erikbern","2014-01-09 15:30:50"
"253","erikbern","2013-12-21 03:04:10","closed","erikbern","2014-03-19 14:37:11"
"252","sisidra","2013-12-20 13:25:08","closed","freider","2014-01-13 11:11:22"
"251","lorrin","2013-12-12 01:20:20","closed","erikbern","2013-12-19 19:07:34"
"250","adregner","2013-12-11 19:32:02","closed","erikbern","2013-12-11 23:39:10"
"249","lorrin","2013-12-11 03:03:38","closed","erikbern","2013-12-20 02:36:17"
"248","erikbern","2013-12-08 03:20:17","closed","erikbern","2013-12-08 08:01:29"
"247","JonNelson","2013-12-08 01:01:29","closed","erikbern","2013-12-08 03:00:19"
"246","JonNelson","2013-12-08 00:55:32","closed","erikbern","2014-05-05 03:03:18"
"245","JonNelson","2013-12-08 00:48:44","closed","erikbern","2013-12-19 13:35:20"
"244","JonNelson","2013-12-08 00:41:49","closed","erikbern","2013-12-08 02:58:54"
"243","JonNelson","2013-12-08 00:37:46","closed","erikbern","2013-12-18 20:09:51"
"242","daveFNbuck","2013-12-06 21:01:33","closed","erikbern","2013-12-19 13:34:45"
"241","freider","2013-12-04 15:49:35","closed","freider","2013-12-09 15:32:46"
"240","rantav","2013-12-01 12:28:24","closed","erikbern","2013-12-02 00:24:44"
"239","danielfrg","2013-11-29 01:19:35","closed","erikbern","2014-07-25 16:56:34"
"238","freider","2013-11-28 10:45:22","closed","erikbern","2013-11-28 17:09:29"
"237","a1k0n","2013-11-26 21:44:37","closed","erikbern","2013-12-08 08:35:43"
"236","adregner","2013-11-25 19:09:22","closed","erikbern","2014-04-07 04:15:37"
"235","adregner","2013-11-25 18:08:51","closed","adregner","2013-12-11 19:25:13"
"234","adregner","2013-11-25 17:19:28","closed","adregner","2013-11-25 18:09:34"
"233","baconz","2013-11-23 14:34:28","closed","erikbern","2013-12-22 19:21:59"
"232","baconz","2013-11-21 21:17:17","open","",""
"231","erikbern","2013-11-21 00:57:20","closed","erikbern","2013-11-26 15:33:17"
"230","lorrin","2013-11-18 20:02:59","closed","erikbern","2013-11-18 20:42:23"
"229","rantav","2013-11-18 09:17:50","closed","erikbern","2013-11-18 15:50:36"
"228","rantav","2013-11-18 08:29:21","closed","rantav","2013-12-01 12:28:36"
"227","rantav","2013-11-17 16:12:42","closed","freider","2013-12-06 11:40:34"
"226","rantav","2013-11-17 16:08:18","closed","Tarrasch","2016-11-23 02:43:13"
"225","jimjh","2013-11-14 19:05:39","closed","erikbern","2013-11-15 18:53:59"
"224","ulzha","2013-11-14 17:59:07","closed","DavW","2013-11-15 10:15:34"
"223","jimjh","2013-11-14 17:41:47","closed","erikbern","2013-11-15 18:53:59"
"222","jimjh","2013-11-14 17:35:08","closed","jimjh","2015-12-02 00:22:11"
"221","ddaniels888","2013-11-07 22:59:20","closed","erikbern","2013-11-26 04:19:44"
"220","alanbbr","2013-11-05 14:23:00","closed","erikbern","2013-11-13 22:00:32"
"219","jakobalander","2013-11-05 12:22:56","closed","freider","2013-11-05 12:57:51"
"218","erikbern","2013-11-04 23:18:49","closed","erikbern","2013-11-07 14:22:24"
"217","mbruggmann","2013-11-03 13:59:21","closed","erikbern","2013-12-08 16:54:24"
"216","JoeEnnever","2013-10-31 20:26:24","open","",""
"215","JonNelson","2013-10-28 18:51:26","closed","Tarrasch","2016-09-01 09:36:32"
"214","alanbbr","2013-10-28 13:52:41","closed","alanbbr","2013-11-05 14:23:33"
"213","sisidra","2013-10-25 09:46:56","open","",""
"212","JonNelson","2013-10-23 00:08:57","closed","erikbern","2013-10-23 01:44:52"
"211","alexbw","2013-10-22 01:03:49","closed","Tarrasch","2016-01-17 00:31:55"
"210","grubino","2013-10-21 02:21:34","closed","erikbern","2013-10-21 02:40:01"
"209","jimjh","2013-10-21 01:34:51","closed","DavW","2013-10-21 16:16:20"
"208","alexbw","2013-10-20 22:28:59","closed","erikbern","2013-12-08 08:36:34"
"207","alexbw","2013-10-18 01:11:44","closed","erikbern","2013-10-21 16:00:08"
"206","grubino","2013-10-17 17:24:39","closed","grubino","2013-10-18 20:56:51"
"205","JonNelson","2013-10-16 16:54:51","closed","DavW","2013-10-21 08:30:51"
"204","JonNelson","2013-10-16 16:47:14","closed","DavW","2013-10-21 08:30:18"
"203","alanbbr","2013-10-15 22:23:15","closed","alanbbr","2013-10-28 13:53:12"
"202","alanbbr","2013-10-14 21:58:03","closed","alanbbr","2013-10-20 23:54:08"
"201","JoeEnnever","2013-10-10 23:09:51","open","",""
"200","edwardnewett","2013-10-10 15:03:50","closed","DavW","2013-10-15 15:18:44"
"199","edwardnewett","2013-10-10 15:01:08","open","",""
"198","alexbw","2013-10-10 00:26:36","closed","alexbw","2013-10-20 22:30:12"
"197","ravitejareddy","2013-10-09 19:42:50","closed","ravitejareddy","2013-10-15 17:48:31"
"196","davidxia","2013-10-09 16:01:47","closed","DavW","2013-10-15 15:30:45"
"195","miku","2013-10-08 15:08:52","closed","DavW","2013-10-15 15:29:04"
"194","miku","2013-10-08 13:02:56","closed","erikbern","2013-11-07 14:24:11"
"193","alexbw","2013-10-07 23:27:56","closed","DavW","2013-10-07 23:37:09"
"192","freider","2013-10-07 08:40:55","open","",""
"191","sisidra","2013-10-07 06:37:41","closed","DavW","2013-10-15 15:24:46"
"190","ddaniels888","2013-10-04 19:15:51","closed","ddaniels888","2013-11-07 22:01:07"
"189","interskh","2013-10-02 04:10:30","closed","erikbern","2013-11-07 14:24:30"
"188","JonNelson","2013-10-01 15:01:20","closed","erikbern","2015-03-07 18:20:25"
"187","redcat9","2013-09-30 21:34:26","closed","erikbern","2013-10-29 20:22:49"
"186","erikbern","2013-09-30 16:24:05","closed","DavW","2013-10-15 15:19:33"
"185","jcdavis","2013-09-27 05:44:05","closed","DavW","2013-10-07 17:41:46"
"184","sisidra","2013-09-26 15:47:02","closed","freider","2013-09-27 08:06:44"
"183","johnclinaa","2013-09-24 20:52:11","closed","Tarrasch","2016-09-01 09:33:11"
"182","sisidra","2013-09-24 15:28:14","closed","freider","2013-09-26 14:38:48"
"181","freider","2013-09-24 11:55:16","closed","DavW","2013-09-24 12:57:17"
"180","tyro89","2013-09-23 22:58:03","closed","DavW","2013-09-24 06:45:26"
"179","ddaniels888","2013-09-19 19:58:45","closed","ddaniels888","2013-09-19 20:04:26"
"178","ddaniels888","2013-09-18 22:39:04","closed","DavW","2013-09-30 17:33:53"
"177","JoeEnnever","2013-09-17 19:06:39","closed","JoeEnnever","2013-10-21 16:02:00"
"176","JonNelson","2013-09-17 00:41:40","closed","erikbern","2013-09-19 20:28:59"
"175","gward","2013-09-12 16:19:45","closed","erikbern","2013-09-12 17:30:45"
"174","erikbern","2013-09-12 15:46:54","closed","DavW","2013-09-24 13:01:15"
"173","freider","2013-09-11 13:41:33","open","a1k0n",""
"172","miku","2013-08-29 14:03:08","closed","DavW","2013-08-29 14:55:16"
"171","a1k0n","2013-08-29 13:23:29","closed","DavW","2013-08-29 15:00:58"
"170","odise","2013-08-28 13:30:26","closed","erikbern","2013-09-19 20:28:38"
"169","a1k0n","2013-08-26 16:26:04","closed","DavW","2013-08-28 15:32:18"
"168","freider","2013-08-23 11:57:15","closed","DavW","2013-08-23 12:40:50"
"167","freider","2013-08-23 09:22:47","closed","Tarrasch","2016-09-01 09:34:05"
"166","freider","2013-08-12 16:07:05","closed","DavW","2013-08-23 12:38:12"
"165","freider","2013-08-12 15:50:39","closed","freider","2013-09-24 08:49:42"
"164","anyman","2013-08-07 18:27:58","closed","DavW","2013-08-14 13:01:38"
"163","jcrobak","2013-08-07 18:15:15","closed","erikbern","2013-08-07 18:19:21"
"162","JoeEnnever","2013-08-07 15:01:56","closed","erikbern","2013-08-07 15:55:43"
"161","erikbern","2013-08-07 13:21:59","closed","erikbern","2016-10-24 14:56:34"
"160","frecon","2013-08-07 08:33:51","closed","DavW","2013-08-07 09:44:20"
"159","JoeEnnever","2013-08-06 15:39:33","closed","DavW","2013-08-23 12:36:45"
"158","miku","2013-08-06 08:56:18","closed","DavW","2013-08-06 13:25:32"
"157","gf-atebbe","2013-08-02 18:49:37","closed","erikbern","2013-10-29 20:23:36"
"156","freider","2013-08-01 22:22:47","closed","DavW","2013-08-02 08:55:57"
"155","alanbbr","2013-08-01 19:21:26","closed","DavW","2013-08-23 12:35:38"
"154","freider","2013-08-01 12:05:45","closed","Tarrasch","2016-09-01 09:35:48"
"153","anyman","2013-07-31 20:59:25","closed","erikbern","2013-08-07 18:19:22"
"152","gf-atebbe","2013-07-31 19:47:01","closed","erikbern","2013-08-07 18:53:53"
"151","JoeEnnever","2013-07-31 19:45:13","closed","erikbern","2013-08-06 01:18:25"
"150","bsmithgall","2013-07-31 17:12:30","closed","freider","2013-08-06 09:34:28"
"149","freider","2013-07-31 13:53:56","closed","DavW","2013-07-31 16:06:34"
"148","freider","2013-07-30 22:32:20","closed","DavW","2013-07-31 15:38:31"
"147","freider","2013-07-30 20:25:51","closed","erikbern","2013-07-30 20:44:40"
"146","anyman","2013-07-29 20:08:28","closed","erikbern","2013-07-29 22:00:33"
"145","anyman","2013-07-29 19:39:57","closed","erikbern","2013-07-29 19:47:30"
"144","JoeEnnever","2013-07-26 16:50:45","closed","erikbern","2013-07-26 17:38:25"
"143","erikbern","2013-07-24 03:13:20","closed","erikbern","2013-07-24 18:23:39"
"142","erikbern","2013-07-24 01:33:32","closed","erikbern","2013-07-26 18:10:44"
"141","freider","2013-07-23 13:04:41","closed","erikbern","2013-07-26 18:11:41"
"140","wouterdebie","2013-07-23 12:14:49","closed","freider","2013-07-23 12:21:43"
"139","ulzha","2013-07-23 09:56:07","closed","freider","2013-07-23 10:01:00"
"138","gf-atebbe","2013-07-22 18:46:40","open","",""
"137","gf-atebbe","2013-07-22 18:40:07","closed","erikbern","2015-01-27 21:14:48"
"136","erikbern","2013-07-19 18:19:19","closed","erikbern","2013-07-21 16:16:15"
"135","ulzha","2013-07-18 14:32:08","closed","erikbern","2013-07-21 16:08:08"
"134","ulzha","2013-07-18 14:25:41","closed","ulzha","2013-07-18 14:29:23"
"133","miku","2013-07-18 12:01:38","closed","erikbern","2013-07-18 12:30:05"
"132","erikbern","2013-07-17 02:28:31","closed","erikbern","2013-07-17 02:30:48"
"131","nevillelyh","2013-07-17 02:09:47","closed","erikbern","2013-07-17 02:31:31"
"130","erikbern","2013-07-17 02:05:55","open","",""
"129","erikbern","2013-07-15 23:05:38","closed","DavW","2013-07-16 09:24:35"
"128","badgley","2013-07-15 04:27:07","closed","freider","2013-07-16 08:15:44"
"127","erikbern","2013-07-15 00:41:10","closed","erikbern","2013-07-15 00:43:38"
"126","kawaa","2013-07-14 21:32:53","closed","erikbern","2013-07-15 00:43:30"
"125","badgley","2013-07-13 23:29:04","closed","erikbern","2013-07-17 02:06:24"
"124","badgley","2013-07-13 21:06:53","closed","badgley","2013-07-13 23:29:29"
"123","gf-atebbe","2013-07-12 17:14:49","closed","gf-atebbe","2013-07-31 19:45:16"
"122","jcrobak","2013-07-12 14:29:16","closed","erikbern","2013-07-26 18:11:53"
"121","vivshri","2013-07-12 03:32:42","closed","erikbern","2013-07-21 16:06:21"
"120","kawaa","2013-07-11 12:50:06","closed","erikbern","2013-07-11 13:01:49"
"119","lallea","2013-07-09 00:06:14","closed","DavW","2013-08-16 13:46:23"
"118","gf-atebbe","2013-07-08 17:16:32","closed","erikbern","2013-07-09 03:40:35"
"117","jcrobak","2013-07-08 14:04:51","closed","erikbern","2013-07-08 16:58:27"
"116","dj4b1n","2013-07-05 15:28:10","closed","erikbern","2013-07-08 16:57:55"
"115","danmbyrd","2013-07-04 16:55:12","closed","erikbern","2013-07-04 19:25:27"
"114","erikbern","2013-07-04 16:03:01","closed","Tarrasch","2016-09-01 09:33:44"
"113","jcrobak","2013-07-04 12:18:43","closed","erikbern","2013-07-24 18:23:48"
"112","danmbyrd","2013-07-04 11:15:00","closed","erikbern","2013-11-07 14:27:33"
"111","danmbyrd","2013-07-04 00:11:47","closed","erikbern","2013-07-04 16:01:07"
"110","nevillelyh","2013-07-03 23:47:05","closed","erikbern","2013-08-07 13:17:56"
"109","danmbyrd","2013-07-03 23:24:32","closed","erikbern","2013-07-03 23:40:04"
"108","danmbyrd","2013-07-03 22:13:40","closed","erikbern","2013-07-03 23:39:31"
"107","danmbyrd","2013-07-03 21:50:46","closed","erikbern","2013-07-03 23:35:51"
"106","jcrobak","2013-07-03 19:52:18","closed","erikbern","2013-07-03 20:03:47"
"105","nevillelyh","2013-07-03 02:54:45","closed","nevillelyh","2013-07-03 23:33:52"
